accX_variances1,accY_variances1,accZ_variances1,gyroX_variances1,gyroY_variances1,gyroZ_variances1,gravX_variances1,gravY_variances1,gravZ_variances1,magX_variances1,magY_variances1,magZ_variances1,accX_variances2,accY_variances2,accZ_variances2,gyroX_variances2,gyroY_variances2,gyroZ_variances2,gravX_variances2,gravY_variances2,gravZ_variances2,magX_variances2,magY_variances2,magZ_variances2,accX_variances3,accY_variances3,accZ_variances3,gyroX_variances3,gyroY_variances3,gyroZ_variances3,gravX_variances3,gravY_variances3,gravZ_variances3,magX_variances3,magY_variances3,magZ_variances3,accX_variances4,accY_variances4,accZ_variances4,gyroX_variances4,gyroY_variances4,gyroZ_variances4,gravX_variances4,gravY_variances4,gravZ_variances4,magX_variances4,magY_variances4,magZ_variances4,accX_variances5,accY_variances5,accZ_variances5,gyroX_variances5,gyroY_variances5,gyroZ_variances5,gravX_variances5,gravY_variances5,gravZ_variances5,magX_variances5,magY_variances5,magZ_variances5,tags
0.000109009,8.83E-05,8.67E-05,1.19E-06,2.03E-06,5.10E-07,4.16E-05,8.44E-06,1.19E-06,0.588511629,0.579623986,0.657701707,0.017912527,0.00462539,0.000493278,5.06E-06,4.78E-05,7.17E-07,0.018240198,0.004697802,0.000446877,0.969201163,0.676270061,0.709575912,6.87E-05,8.31E-05,0.000102137,1.51E-06,2.92E-06,4.70E-07,1.03E-05,7.68E-06,3.75E-07,0.563830001,0.593198802,0.690307145,0.000246758,0.000115302,0.000114458,3.15E-06,1.99E-05,5.85E-07,0.000179418,4.24E-05,7.24E-06,0.568572796,0.580697014,0.582043057,0.006168545,0.000196803,0.000347493,3.79E-06,5.05E-05,6.50E-07,0.005624741,9.33E-05,0.000168349,0.695492591,0.563294683,0.671170649,2
6.96E-05,8.40E-05,7.85E-05,1.26E-06,3.06E-06,4.88E-07,3.56E-05,8.71E-06,1.21E-06,0.576348243,0.517499066,0.673072173,0.000443741,0.000116989,8.88E-05,2.21E-06,5.54E-06,5.80E-07,0.000409137,3.10E-05,1.46E-05,0.597290827,0.524996667,0.643910396,6.50E-05,9.08E-05,8.55E-05,1.53E-06,2.51E-06,4.75E-07,5.00E-06,1.23E-05,1.65E-07,0.526667044,0.554041512,0.613046693,6.74E-05,9.77E-05,9.03E-05,1.45E-06,2.38E-06,5.25E-07,3.18E-06,9.37E-06,5.79E-08,0.525070879,0.583917938,0.599359416,0.005356322,0.000476119,0.00043011,1.13E-05,6.69E-05,1.12E-06,0.004967126,0.000309473,0.000166796,0.768923412,0.483910173,0.585012398,1
0.000513997,0.000175258,0.000114673,4.44E-06,1.86E-05,9.93E-07,0.000417358,8.09E-05,8.56E-06,0.507079667,0.586496589,0.561946791,7.66E-05,0.000113716,9.03E-05,9.90E-07,1.78E-06,5.15E-07,9.46E-06,1.24E-05,1.75E-07,0.527850256,0.545368323,0.609962429,7.03E-05,0.000119052,7.90E-05,1.18E-06,1.90E-06,4.86E-07,8.78E-06,1.22E-05,1.52E-07,0.506049536,0.518863691,0.644521565,7.63E-05,0.000116299,8.38E-05,1.13E-06,2.12E-06,4.67E-07,1.48E-05,1.39E-05,2.78E-07,0.501024159,0.513850023,0.524015828,0.005560832,0.00085803,0.000224644,5.16E-06,5.61E-05,1.31E-06,0.005295957,0.000759741,0.00013156,0.594329274,0.59057109,0.597854202,1
7.45E-05,8.79E-05,8.95E-05,1.34E-06,2.84E-06,5.49E-07,4.77E-05,1.56E-05,1.73E-06,0.511005872,0.514228547,0.57877922,0.000262714,8.67E-05,0.000106319,1.43E-06,3.12E-06,5.41E-07,0.00021164,1.34E-05,6.65E-06,0.505307624,0.584053417,0.588610531,6.78E-05,7.79E-05,9.56E-05,1.48E-06,2.10E-06,5.08E-07,7.69E-06,1.17E-05,1.38E-07,0.563045141,0.518744818,0.530099261,6.95E-05,9.23E-05,9.33E-05,1.53E-06,2.35E-06,4.80E-07,7.68E-06,1.15E-05,1.34E-07,0.531364892,0.568257598,0.598397715,6.84E-05,8.04E-05,9.14E-05,1.41E-06,2.11E-06,5.25E-07,7.47E-06,1.17E-05,1.35E-07,0.584990175,0.558384105,0.58192374,0
7.22E-05,8.57E-05,9.44E-05,1.46E-06,2.20E-06,5.11E-07,8.94E-06,1.29E-05,1.79E-07,0.558447787,0.512805068,0.553764323,0.000189393,0.000205536,8.58E-05,1.73E-06,3.20E-06,5.07E-07,9.62E-05,0.000127936,2.18E-06,0.508917244,0.511999926,0.686308747,6.87E-05,8.84E-05,9.23E-05,1.29E-06,2.23E-06,5.41E-07,4.63E-06,1.37E-05,1.13E-07,0.527016579,0.536252339,0.624479104,6.73E-05,8.64E-05,7.83E-05,1.38E-06,1.85E-06,5.04E-07,5.20E-06,1.02E-05,9.74E-08,0.493789423,0.511770281,0.655007703,7.19E-05,9.08E-05,8.58E-05,1.34E-06,1.84E-06,4.64E-07,6.72E-06,1.03E-05,1.38E-07,0.538011482,0.509676146,0.640498485,0
6.76E-05,9.75E-05,8.07E-05,1.45E-06,2.07E-06,4.90E-07,6.46E-06,1.66E-05,2.08E-07,0.589762123,0.46485343,0.55441556,7.91E-05,9.08E-05,8.46E-05,1.23E-06,1.99E-06,4.84E-07,6.27E-06,1.07E-05,1.27E-07,0.542297643,0.614122177,0.599795048,7.75E-05,8.74E-05,8.26E-05,1.49E-06,2.34E-06,5.70E-07,1.63E-05,1.57E-05,3.56E-07,0.577268769,0.558642808,0.609065442,6.92E-05,8.59E-05,8.00E-05,1.32E-06,1.97E-06,4.84E-07,6.23E-06,1.02E-05,1.25E-07,0.5474631,0.53470132,0.62878818,6.58E-05,8.39E-05,7.93E-05,1.22E-06,2.14E-06,4.56E-07,6.43E-06,1.04E-05,1.20E-07,0.583949886,0.568054848,0.652350275,0
6.53E-05,7.95E-05,8.02E-05,1.42E-06,2.28E-06,5.18E-07,6.67E-06,1.01E-05,1.24E-07,0.520850653,0.488257361,0.624178928,7.79E-05,8.27E-05,8.74E-05,1.45E-06,1.97E-06,5.13E-07,6.89E-06,9.30E-06,1.47E-07,0.566876111,0.492192027,0.674761079,6.92E-05,8.62E-05,8.80E-05,1.31E-06,2.11E-06,4.88E-07,6.71E-06,1.06E-05,1.38E-07,0.495620816,0.499123335,0.598182736,8.92E-05,0.000117256,9.92E-05,1.89E-06,3.30E-06,5.51E-07,2.69E-05,3.23E-05,7.26E-07,0.551113671,0.625193291,0.607912792,0.065435801,0.018748395,0.00961989,0.000206601,0.001449452,0.000523634,0.058282204,0.00701928,0.001799672,2.334764079,0.690723888,0.643543408,1
7.78E-05,7.42E-05,8.70E-05,1.03E-06,2.73E-06,5.35E-07,0.000117491,1.53E-05,9.32E-07,0.56005913,0.542441202,0.589710607,5.55E-05,7.04E-05,8.50E-05,8.80E-07,7.12E-07,4.94E-07,3.14E-06,8.11E-07,3.40E-08,0.511934515,0.549202818,0.634267127,0.002233226,0.000374644,0.000222477,2.71E-06,9.44E-06,4.36E-06,0.00166101,8.08E-05,1.88E-05,0.618755848,0.554260557,0.616987414,6.71E-05,7.54E-05,8.58E-05,8.33E-07,8.24E-07,5.46E-07,1.08E-05,1.96E-06,9.58E-08,0.585902247,0.494783311,0.536216442,6.23E-05,8.10E-05,8.26E-05,8.52E-07,1.09E-06,4.91E-07,1.35E-06,1.16E-06,2.71E-08,0.484749956,0.508947051,0.587385216,1
5.49E-05,8.10E-05,9.02E-05,8.42E-07,7.98E-07,4.87E-07,8.15E-07,1.53E-06,1.49E-08,0.513306868,0.529741582,0.593872464,6.40E-05,8.03E-05,9.14E-05,7.98E-07,8.12E-07,4.56E-07,1.25E-06,9.00E-07,2.49E-08,0.522388381,0.498074691,0.590515209,6.43E-05,7.67E-05,8.02E-05,9.02E-07,8.22E-07,4.74E-07,1.36E-06,9.56E-07,2.67E-08,0.532451931,0.551427784,0.617708745,7.10E-05,7.04E-05,9.00E-05,9.45E-07,9.98E-07,4.86E-07,2.07E-06,1.36E-06,4.17E-08,0.535224522,0.554432827,0.616718392,6.62E-05,7.88E-05,8.97E-05,7.66E-07,9.09E-07,4.68E-07,1.85E-06,9.78E-07,3.37E-08,0.552985903,0.549387584,0.573344184,1
6.99E-05,7.18E-05,8.75E-05,8.64E-07,9.64E-07,5.44E-07,1.97E-06,7.55E-07,3.46E-08,0.506634692,0.543000856,0.6129082,6.37E-05,7.99E-05,0.000101376,8.85E-07,9.41E-07,5.14E-07,1.28E-06,1.48E-06,2.93E-08,0.515177763,0.510999457,0.560428992,6.34E-05,8.51E-05,9.08E-05,8.83E-07,1.13E-06,5.05E-07,1.44E-06,1.16E-06,2.88E-08,0.480345211,0.571645346,0.564377319,0.000103523,8.27E-05,0.000120031,1.10E-06,1.08E-06,7.25E-07,3.12E-06,2.15E-06,4.20E-08,0.51770829,0.530308762,0.588029186,6.71E-05,8.09E-05,8.97E-05,7.24E-07,7.61E-07,4.88E-07,1.58E-06,8.15E-07,2.88E-08,0.50255537,0.512692209,0.576625273,0
6.55E-05,7.99E-05,8.66E-05,7.92E-07,9.98E-07,5.38E-07,1.63E-06,9.69E-07,2.45E-08,0.48605254,0.547181635,0.642261449,6.49E-05,8.12E-05,8.67E-05,8.11E-07,7.43E-07,4.59E-07,1.20E-06,1.24E-06,2.15E-08,0.536582114,0.542951043,0.541711099,6.50E-05,7.88E-05,8.99E-05,9.57E-07,1.05E-06,4.89E-07,1.16E-06,1.25E-06,2.45E-08,0.622356968,0.481433811,0.618293983,6.61E-05,8.19E-05,9.95E-05,7.67E-07,8.21E-07,5.13E-07,1.22E-06,1.06E-06,2.53E-08,0.53183502,0.51085201,0.669552797,6.52E-05,8.30E-05,8.68E-05,8.27E-07,7.82E-07,4.98E-07,1.47E-06,9.03E-07,2.62E-08,0.48378404,0.51913005,0.590629413,0
6.10E-05,7.92E-05,8.67E-05,8.10E-07,7.71E-07,4.99E-07,1.13E-06,1.15E-06,2.54E-08,0.493120469,0.500199126,0.573726407,6.62E-05,7.10E-05,8.71E-05,8.06E-07,9.58E-07,5.26E-07,9.21E-07,8.79E-07,2.03E-08,0.499385372,0.498001732,0.51376681,0.000146092,7.95E-05,0.00013369,1.12E-06,2.16E-06,5.64E-07,1.97E-05,6.18E-06,1.48E-07,0.526892414,0.568874642,0.52420884,6.89E-05,7.75E-05,7.97E-05,9.82E-07,1.06E-06,4.63E-07,1.07E-06,1.36E-06,1.90E-08,0.522225366,0.50938593,0.610464765,9.57E-05,8.20E-05,0.00010958,1.05E-06,1.60E-06,8.18E-07,5.86E-06,2.59E-06,1.10E-07,0.531985682,0.497198594,0.565079502,0
6.51E-05,8.41E-05,9.04E-05,9.19E-07,7.99E-07,4.82E-07,2.10E-06,1.24E-06,3.66E-08,0.577327274,0.532159558,0.577736644,6.22E-05,8.17E-05,0.0001004,8.39E-07,7.81E-07,5.29E-07,1.11E-06,8.70E-07,2.15E-08,0.494383507,0.517625766,0.576464724,6.74E-05,9.08E-05,9.03E-05,9.47E-07,8.85E-07,4.65E-07,8.98E-07,9.58E-07,1.83E-08,0.550000162,0.534629482,0.63188173,0.002342122,0.000514541,0.000256285,3.16E-06,1.34E-05,2.36E-06,0.002064408,0.000308315,1.90E-05,0.577507514,0.576658852,0.594105301,8.03E-05,7.72E-05,8.91E-05,1.29E-06,1.21E-06,1.14E-06,2.21E-05,1.76E-05,9.64E-08,0.518322575,0.543061207,0.599259144,0
6.23E-05,7.50E-05,0.000103184,7.90E-07,7.12E-07,4.81E-07,1.44E-06,8.29E-07,2.55E-08,0.552763167,0.536149213,0.573003154,6.26E-05,8.10E-05,9.05E-05,7.80E-07,7.61E-07,4.97E-07,7.40E-07,8.40E-07,1.17E-08,0.553183207,0.538635354,0.516233434,5.50E-05,8.10E-05,7.89E-05,8.15E-07,8.76E-07,4.55E-07,2.03E-06,6.07E-07,2.68E-08,0.526559288,0.522784748,0.633028946,6.41E-05,7.45E-05,9.70E-05,9.25E-07,9.69E-07,4.92E-07,2.33E-06,5.52E-07,3.18E-08,0.528741235,0.589718979,0.547592804,0.002242463,0.000259783,0.000157518,1.57E-06,1.26E-05,1.52E-06,0.00191576,7.72E-05,2.06E-05,0.582518343,0.551059187,0.558171997,1
8.07E-05,6.83E-05,8.89E-05,7.32E-07,7.80E-07,5.23E-07,1.33E-05,8.14E-07,1.51E-07,0.537742202,0.524201848,0.56843033,5.91E-05,6.72E-05,8.52E-05,7.59E-07,6.86E-07,4.64E-07,9.22E-07,9.20E-07,1.61E-08,0.525357701,0.481655223,0.555457447,6.02E-05,8.03E-05,9.22E-05,7.85E-07,8.34E-07,5.14E-07,9.59E-07,1.57E-06,2.51E-08,0.517148294,0.476596187,0.567049865,6.76E-05,7.91E-05,8.60E-05,1.05E-06,1.37E-06,4.62E-07,1.97E-06,4.78E-07,2.48E-08,0.585712404,0.517123124,0.556417205,6.94E-05,8.12E-05,8.89E-05,7.97E-07,7.34E-07,5.37E-07,1.81E-06,1.11E-06,3.27E-08,0.510926029,0.532344848,0.591307303,1
5.80E-05,7.49E-05,8.26E-05,8.15E-07,7.80E-07,4.52E-07,1.59E-06,6.41E-07,1.73E-08,0.503570133,0.529815567,0.565139738,6.02E-05,8.16E-05,8.07E-05,8.00E-07,7.21E-07,5.15E-07,6.38E-07,6.21E-07,1.19E-08,0.495681726,0.561707881,0.603811994,5.74E-05,8.00E-05,8.80E-05,7.61E-07,7.74E-07,4.66E-07,9.84E-07,6.98E-07,1.63E-08,0.540413579,0.537198464,0.594592484,6.68E-05,8.09E-05,8.34E-05,7.90E-07,7.68E-07,4.74E-07,9.86E-07,8.84E-07,1.67E-08,0.588416275,0.503439667,0.540243652,6.93E-05,7.58E-05,9.32E-05,7.78E-07,7.19E-07,5.17E-07,1.63E-06,7.04E-07,1.92E-08,0.563439161,0.486018372,0.539475039,2
6.20E-05,7.72E-05,8.32E-05,7.54E-07,8.06E-07,4.76E-07,1.16E-06,7.25E-07,1.45E-08,0.53175474,0.494395837,0.560846516,5.89E-05,8.09E-05,0.00010087,1.13E-06,1.23E-06,4.37E-07,2.32E-06,6.27E-07,3.03E-08,0.541496493,0.492705755,0.613298525,5.93E-05,7.73E-05,8.92E-05,6.93E-07,7.34E-07,4.99E-07,9.49E-07,1.18E-06,1.91E-08,0.498554331,0.533503377,0.599500739,0.002570629,0.001168278,0.000433748,9.98E-06,3.95E-05,1.54E-05,0.001743431,0.000397027,1.96E-05,0.556384476,0.546811861,0.570304888,5.86E-05,7.12E-05,9.21E-05,7.39E-07,8.48E-07,5.51E-07,2.54E-06,1.41E-06,2.83E-08,0.538483083,0.561102637,0.587540881,2
5.74E-05,7.77E-05,8.48E-05,8.27E-07,7.54E-07,4.62E-07,8.17E-07,6.10E-07,1.33E-08,0.513608475,0.510773487,0.552327087,6.11E-05,7.11E-05,8.55E-05,8.83E-07,7.92E-07,5.37E-07,7.95E-07,8.37E-07,1.38E-08,0.510208028,0.55639021,0.592048228,5.96E-05,7.22E-05,0.000141898,1.08E-06,1.47E-06,4.73E-07,1.06E-06,1.22E-06,2.11E-08,0.52115409,0.495151358,0.551828608,6.86E-05,7.16E-05,8.94E-05,1.02E-06,1.15E-06,5.87E-07,1.50E-06,6.97E-07,2.36E-08,0.551142564,0.482771411,0.550591074,6.60E-05,7.96E-05,8.71E-05,7.90E-07,8.72E-07,4.75E-07,9.88E-07,8.46E-07,1.59E-08,0.509535629,0.542285261,0.614310512,2
5.93E-05,7.60E-05,0.000376715,1.33E-06,1.58E-06,5.39E-07,6.99E-06,4.19E-06,1.31E-07,0.688396464,0.721196565,0.667569082,6.10E-05,8.86E-05,8.32E-05,7.98E-07,8.27E-07,4.80E-07,1.46E-06,5.48E-07,1.67E-08,0.524426069,0.518198779,0.639946038,5.97E-05,7.65E-05,8.60E-05,8.32E-07,7.79E-07,5.44E-07,7.51E-07,5.48E-07,1.19E-08,0.534047269,0.551329058,0.562049271,0.002068599,0.001107611,0.000183233,4.83E-06,1.94E-05,3.39E-06,0.0017222,0.000919132,1.25E-05,0.593774536,0.502551019,0.601466013,6.91E-05,6.44E-05,9.59E-05,1.12E-06,2.56E-06,7.11E-07,2.90E-05,3.08E-06,5.07E-07,0.516683067,0.525782986,0.637003558,2
7.24E-05,7.27E-05,8.05E-05,8.39E-07,9.57E-07,4.64E-07,9.51E-07,1.18E-06,2.22E-08,0.49383828,0.500087078,0.56783936,6.61E-05,6.87E-05,8.08E-05,6.99E-07,8.56E-07,4.82E-07,1.43E-06,5.71E-07,2.32E-08,0.467698218,0.537502942,0.635523163,6.90E-05,7.55E-05,9.38E-05,7.66E-07,8.44E-07,4.55E-07,7.00E-07,8.70E-07,1.44E-08,0.518227184,0.507785645,0.631009272,6.20E-05,7.22E-05,8.60E-05,8.09E-07,6.75E-07,4.86E-07,1.78E-06,6.02E-07,2.58E-08,0.60758113,0.511013954,0.63473194,5.26E-05,6.86E-05,8.44E-05,8.06E-07,7.49E-07,4.82E-07,9.77E-07,8.52E-07,2.09E-08,0.511943768,0.579005561,0.559720984,2
5.81E-05,7.05E-05,8.00E-05,8.15E-07,8.44E-07,4.55E-07,7.54E-07,7.99E-07,1.42E-08,0.526669114,0.452277692,0.572305864,6.33E-05,6.59E-05,8.41E-05,7.62E-07,9.27E-07,4.49E-07,6.84E-07,1.03E-06,1.25E-08,0.516697548,0.551550038,0.626951562,5.91E-05,7.44E-05,9.17E-05,7.61E-07,7.26E-07,5.34E-07,6.99E-07,5.43E-07,1.13E-08,0.540340165,0.559631422,0.574988919,0.004065158,0.002734259,0.000381817,3.05E-06,4.43E-05,1.78E-05,0.00332988,0.002331476,7.23E-05,0.666993113,0.601772501,0.627183056,8.08E-05,8.23E-05,7.90E-05,7.35E-07,8.39E-07,6.79E-07,2.69E-06,6.80E-07,3.54E-08,0.525544623,0.520309924,0.627439239,2
6.68E-05,8.26E-05,8.75E-05,8.87E-07,1.00E-06,4.78E-07,4.49E-06,6.02E-07,6.10E-08,0.567182974,0.538430915,0.593623206,6.53E-05,7.60E-05,9.32E-05,9.51E-07,1.11E-06,4.86E-07,2.26E-06,4.93E-07,2.83E-08,0.532731471,0.53757627,0.61143447,6.53E-05,8.44E-05,9.58E-05,8.60E-07,8.08E-07,4.29E-07,2.01E-06,6.76E-07,2.99E-08,0.574233305,0.539560804,0.509541157,6.89E-05,8.45E-05,8.69E-05,7.72E-07,8.42E-07,4.67E-07,1.85E-06,5.52E-07,2.49E-08,0.502357318,0.518721001,0.602919769,6.26E-05,8.92E-05,8.22E-05,7.64E-07,8.60E-07,5.16E-07,1.39E-06,6.59E-07,1.65E-08,0.54470954,0.547076338,0.548142523,1
0.009943575,0.000949091,0.000421458,4.52E-06,3.63E-05,8.38E-06,0.009397338,0.000748392,0.000179422,0.856929696,0.543979874,0.619115154,8.24E-05,6.38E-05,9.19E-05,8.59E-07,1.11E-06,4.91E-07,2.17E-05,1.52E-06,3.61E-07,0.505731785,0.572456974,0.603455209,6.21E-05,6.91E-05,8.87E-05,8.56E-07,9.60E-07,5.87E-07,1.83E-06,1.55E-06,3.11E-08,0.545416243,0.566326028,0.558737012,5.57E-05,5.97E-05,8.97E-05,8.51E-07,8.13E-07,4.58E-07,2.29E-06,1.02E-06,4.49E-08,0.504660821,0.595378596,0.694675717,6.65E-05,6.32E-05,8.09E-05,7.88E-07,9.06E-07,4.92E-07,1.16E-06,7.29E-07,2.15E-08,0.520588135,0.560950393,0.666674715,1
5.74E-05,6.88E-05,0.000118101,7.95E-07,8.11E-07,4.90E-07,1.85E-06,1.79E-06,4.77E-08,0.553480722,0.565651634,0.679805474,6.33E-05,6.22E-05,7.76E-05,8.18E-07,8.05E-07,4.88E-07,1.55E-06,8.69E-07,3.69E-08,0.559585129,0.575894859,0.640600997,5.89E-05,6.11E-05,7.85E-05,8.30E-07,7.29E-07,5.16E-07,1.33E-06,7.09E-07,3.32E-08,0.492223705,0.54811039,0.585299357,6.48E-05,6.28E-05,7.52E-05,9.15E-07,9.59E-07,4.61E-07,2.20E-06,7.54E-07,4.76E-08,0.526131461,0.536399411,0.614192153,5.88E-05,6.32E-05,9.48E-05,1.09E-06,1.44E-06,4.76E-07,1.19E-06,7.68E-07,2.89E-08,0.557047794,0.583765617,0.599994002,1
5.73E-05,6.31E-05,8.34E-05,7.33E-07,7.63E-07,4.99E-07,8.94E-07,6.22E-07,2.23E-08,0.535134905,0.612881229,0.599355339,0.007857196,0.000610103,0.000283039,7.02E-06,3.18E-05,2.05E-05,0.007125752,0.000282415,0.00014957,0.726985776,0.527609088,0.551599589,6.48E-05,8.92E-05,8.71E-05,1.26E-06,1.55E-06,8.03E-07,3.57E-05,1.48E-05,8.80E-07,0.550850299,0.526617325,0.668121358,6.46E-05,7.70E-05,9.60E-05,7.75E-07,8.62E-07,5.00E-07,6.67E-06,5.63E-07,1.09E-07,0.548530749,0.507389538,0.591185864,0.018199913,0.000414173,0.000713502,3.55E-06,4.55E-05,1.15E-05,0.017204164,0.000135084,0.000255786,0.915314273,0.605892465,0.616486425,1
1.268446583,0.100250169,0.151103109,0.000564622,0.006774337,6.95E-05,1.290882826,0.091974309,0.167063073,33.45909348,2.855215861,4.076565078,0.001015723,0.000374009,0.000367905,1.26E-06,2.96E-06,7.92E-07,0.00109494,0.000100495,9.91E-06,0.533672152,0.524869466,0.549918796,1.849756966,0.069763999,0.140687432,0.002053094,0.014034231,0.001060541,1.847192475,0.052952483,0.117399484,51.08426035,1.335909184,2.639528369,0.015199925,0.001493888,0.00071804,4.55E-05,0.000252155,1.61E-05,0.019237498,0.001137589,0.000482664,1.154945899,0.556200623,0.695259074,7.11E-05,9.79E-05,0.000115838,1.66E-06,2.46E-06,5.11E-07,1.38E-05,7.83E-06,3.37E-07,0.611302015,0.596813374,0.639092421,1
7.26E-05,9.76E-05,0.000209904,4.01E-06,7.71E-06,5.02E-07,7.40E-06,6.56E-06,1.31E-07,0.568488032,0.504466914,0.597836249,6.96E-05,8.40E-05,9.37E-05,1.44E-06,1.34E-06,5.12E-07,5.59E-06,7.75E-06,6.92E-08,0.567277944,0.521571749,0.658748248,6.48E-05,9.44E-05,9.63E-05,1.37E-06,1.30E-06,4.99E-07,5.74E-06,1.18E-05,6.32E-08,0.548336663,0.516919633,0.638454275,7.47E-05,8.90E-05,8.69E-05,1.45E-06,1.54E-06,4.38E-07,4.23E-06,6.67E-06,9.87E-08,0.515782296,0.550775993,0.618489855,6.56E-05,8.89E-05,0.000101247,1.30E-06,1.34E-06,5.76E-07,5.07E-06,4.91E-06,8.77E-08,0.619271527,0.490435935,0.635725144,1
6.46E-05,8.53E-05,9.24E-05,1.18E-06,1.21E-06,5.36E-07,4.38E-06,6.34E-06,5.96E-08,0.577287066,0.503732866,0.612239534,6.84E-05,9.01E-05,9.84E-05,1.40E-06,1.40E-06,4.70E-07,4.69E-06,5.06E-06,7.67E-08,0.542076379,0.526161848,0.661258004,6.82E-05,9.52E-05,9.31E-05,1.36E-06,1.23E-06,5.25E-07,3.54E-06,4.57E-06,4.42E-08,0.563976827,0.527892881,0.638591561,6.43E-05,8.46E-05,8.53E-05,1.39E-06,1.15E-06,5.04E-07,5.65E-06,5.72E-06,1.53E-07,0.560445206,0.508187884,0.579876667,7.53E-05,8.34E-05,8.84E-05,1.25E-06,1.12E-06,5.27E-07,4.06E-06,5.61E-06,5.41E-08,0.570255454,0.585528445,0.689313976,0
7.22E-05,8.27E-05,8.35E-05,1.27E-06,1.22E-06,5.29E-07,5.45E-06,5.51E-06,1.00E-07,0.551847771,0.500790811,0.638975682,6.84E-05,8.99E-05,9.56E-05,1.45E-06,1.33E-06,4.69E-07,3.16E-06,5.45E-06,3.73E-08,0.593234129,0.586295609,0.627646621,6.73E-05,8.27E-05,9.10E-05,1.20E-06,1.08E-06,5.22E-07,3.32E-06,5.34E-06,3.97E-08,0.548038463,0.537802599,0.649921886,6.26E-05,8.74E-05,8.06E-05,1.15E-06,1.01E-06,5.22E-07,3.92E-06,4.80E-06,5.25E-08,0.583366937,0.569744384,0.687140027,6.41E-05,9.08E-05,8.81E-05,1.13E-06,1.16E-06,5.17E-07,3.91E-06,5.34E-06,6.86E-08,0.529630975,0.538438625,0.643602893,1
7.54E-05,8.96E-05,0.000108305,1.16E-06,1.37E-06,5.27E-07,4.09E-06,6.28E-06,8.20E-08,0.55169453,0.596513227,0.63072644,6.52E-05,8.84E-05,9.27E-05,1.25E-06,1.14E-06,5.51E-07,3.57E-06,5.45E-06,5.63E-08,0.526426377,0.609598387,0.608707957,0.002468493,0.000917809,0.000244777,1.38E-05,1.93E-05,1.30E-06,0.002486956,0.000866738,4.41E-05,0.666877399,0.571102718,0.673286477,0.002770816,0.005522357,0.000260464,1.12E-05,4.17E-05,6.54E-06,0.002222675,0.005358804,1.61E-05,0.698351639,0.695304389,0.626040477,7.96E-05,6.86E-05,0.000109528,1.55E-06,2.79E-06,5.68E-07,1.19E-05,2.45E-05,3.03E-07,0.594938842,0.61271548,0.625156573,1
0.005197929,0.001498484,0.000341048,4.13E-06,8.82E-06,7.39E-07,0.005284503,0.001394751,6.91E-05,0.828485702,0.677503537,0.674242988,0.000275904,0.000348235,0.000138358,2.23E-06,5.12E-06,7.44E-07,0.000151605,0.000274255,8.01E-07,0.543586568,0.555943733,0.620783023,6.49E-05,8.23E-05,9.13E-05,8.81E-07,1.09E-06,4.77E-07,7.60E-06,1.61E-06,1.14E-07,0.554484987,0.525590574,0.637537971,6.87E-05,8.25E-05,9.02E-05,8.11E-07,9.80E-07,5.03E-07,2.89E-06,1.37E-06,3.40E-08,0.622234157,0.644883344,0.642989715,8.56E-05,9.17E-05,7.94E-05,1.42E-06,1.59E-06,5.51E-07,1.41E-05,1.47E-05,3.27E-07,0.581623574,0.545346567,0.588978378,1
0.050564048,0.010616443,0.001539455,2.03E-05,0.000236642,8.22E-06,0.050894954,0.01034601,0.001048969,1.471158249,0.647932255,0.674520083,7.44E-05,9.56E-05,8.25E-05,1.57E-06,3.03E-06,8.74E-07,6.46E-05,2.76E-05,2.29E-06,0.54553632,0.558206658,0.628527432,7.24E-05,9.66E-05,8.08E-05,1.23E-06,1.70E-06,4.96E-07,9.36E-06,1.58E-05,2.85E-07,0.615352928,0.563090648,0.645423531,0.047325872,0.010759044,0.001353925,2.10E-05,0.000115443,1.26E-06,0.04901841,0.010695414,0.001222268,1.238828092,0.716311934,0.693009421,0.000211167,8.68E-05,0.000101374,1.09E-06,2.84E-06,5.27E-07,0.000141397,1.17E-05,4.44E-06,0.554334894,0.490926926,0.655657356,1
0.00011693,0.000186676,9.70E-05,1.05E-06,2.03E-06,5.70E-07,5.77E-06,5.05E-06,1.40E-07,0.54070812,0.564075787,0.602274848,0.003571602,0.00055578,0.000194691,6.02E-06,4.13E-05,8.34E-07,0.003535232,0.000472379,6.36E-05,0.620388257,0.563162852,0.658822198,6.90E-05,9.52E-05,0.000103613,1.16E-06,1.64E-06,4.96E-07,8.03E-06,3.24E-06,1.70E-07,0.644026481,0.539204148,0.652761552,6.50E-05,9.68E-05,8.36E-05,9.89E-07,1.51E-06,5.02E-07,4.15E-06,2.94E-06,8.45E-08,0.550593149,0.5876644,0.600479476,0.010279601,0.001185756,0.000362467,1.00E-05,5.12E-05,1.13E-06,0.011698217,0.001143884,0.000199089,1.050077682,0.711484086,0.670944195,0
