accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means6,accY_means6,accZ_means6,accX_medians6,accY_medians6,accZ_medians6,accX_maxes6,accY_maxes6,accZ_maxes6,accX_mins6,accY_mins6,accZ_mins6,accX_variances6,accY_variances6,accZ_variances6,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30,tags
1.117824678,0.078957404,9.5498205,1.11804,0.0790053,9.55006,1.2593,0.225045,9.61949,0.938487,-0.0119705,9.50936,0.000353065,0.000199507,0.000120544,1.122344148,0.079527999,9.549025114,1.12283,0.0790053,9.55006,1.2593,0.225045,9.63146,0.938487,-0.0670348,9.46866,0.000190495,0.000116886,9.74E-05,1.122722537,0.078126252,9.549147763,1.12044,0.0790053,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001126986,0.000381784,0.000141303,1.128651904,0.076990451,9.548233105,1.12283,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001138839,0.000328847,0.000130209,1.175920689,0.061650191,9.542134318,1.12283,0.0766112,9.54767,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.018240627,0.002271543,0.00046709,0
1.118335583,0.080162437,9.54717905,1.11804,0.0813994,9.54767,1.23775,0.122099,9.59555,1.03186,-0.0670348,9.48781,0.000174686,0.000134803,9.25E-05,1.120408238,0.079768074,9.548735169,1.12044,0.0790053,9.55006,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.00014907,0.000108696,9.11E-05,1.122561326,0.079843619,9.54897418,1.12044,0.0790053,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001124775,0.000353156,0.000141974,1.127409356,0.077515358,9.548249061,1.12044,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001009155,0.000296246,0.000124639,1.162692907,0.065647938,9.543783737,1.12044,0.0766112,9.54767,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.014499203,0.001926803,0.000397631,0
1.118826283,0.079934995,9.54829225,1.11804,0.0790053,9.54767,1.13959,0.107734,9.57161,1.0965,0.0526702,9.52372,5.14E-05,8.12E-05,7.96E-05,1.118709777,0.079780709,9.548608186,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000131413,0.000108834,9.15E-05,1.120273364,0.079587053,9.548801825,1.12044,0.0790053,9.55006,1.2593,0.225045,9.63146,0.938487,-0.0670348,9.46866,0.000144142,0.000101118,9.33E-05,1.124302616,0.077500195,9.548397288,1.12044,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000836921,0.000284008,0.000122487,1.149164814,0.069589824,9.545468256,1.12044,0.0766112,9.54767,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.010183957,0.001564331,0.000317288,0
1.117712883,0.080086621,9.5498964,1.11804,0.0790053,9.55006,1.14438,0.107734,9.5764,1.09171,0.0550643,9.51894,6.30E-05,7.57E-05,8.22E-05,1.117827958,0.079744798,9.548574942,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000125994,0.000108516,9.27E-05,1.118958563,0.079733891,9.548477453,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000115645,9.59E-05,8.88E-05,1.121121672,0.077404632,9.548627515,1.12044,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000683095,0.000280765,0.000120575,1.13542511,0.073520137,9.547275282,1.12044,0.0790053,9.54767,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.005358687,0.001167626,0.000225186,0
1.117178033,0.079723516,9.548432017,1.11804,0.0790053,9.54767,1.14677,0.10534,9.57879,1.0941,0.0526702,9.52133,5.75E-05,8.31E-05,9.06E-05,1.117638436,0.079799995,9.548223144,1.11804,0.0790053,9.54767,1.23775,0.122099,9.59555,1.03186,-0.0670348,9.48781,7.71E-05,8.76E-05,8.68E-05,1.117887645,0.07979135,9.548220922,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000102729,9.50E-05,9.00E-05,1.119596235,0.078307007,9.548697348,1.11804,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000614647,0.000248898,0.000115659,1.124020705,0.077283928,9.548596566,1.11804,0.0790053,9.54767,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.001413189,0.000730676,0.000158978,0
1.117090283,0.079603812,9.547829433,1.11804,0.0790053,9.54767,1.14199,0.107734,9.5764,1.0941,0.0574584,9.51415,5.51E-05,7.67E-05,8.55E-05,1.117279228,0.079792015,9.548425361,1.11804,0.0790053,9.54767,1.14677,0.110129,9.58118,1.09171,0.0526702,9.51415,5.81E-05,7.73E-05,8.41E-05,1.117228901,0.079905867,9.548294758,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,9.92E-05,9.53E-05,9.17E-05,1.119086517,0.079311332,9.548573063,1.11804,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000613423,0.000232719,0.000115845,1.123445065,0.078159371,9.548376573,1.11804,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000838421,0.000248925,0.000119553,0
1.11668755,0.07928859,9.547709717,1.11565,0.0790053,9.54767,1.1372,0.110129,9.58118,1.0965,0.0574584,9.52133,5.85E-05,7.45E-05,8.65E-05,1.116918117,0.079839897,9.548148086,1.11804,0.0790053,9.54767,1.14677,0.110129,9.58118,1.09171,0.0526702,9.51175,5.83E-05,7.59E-05,8.77E-05,1.117037762,0.080059887,9.548490278,1.11804,0.0790053,9.54767,1.23775,0.136464,9.59555,1.01031,-0.0670348,9.48781,7.80E-05,8.39E-05,8.90E-05,1.11876512,0.080216899,9.548437798,1.11804,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000614172,0.000216981,0.00011601,1.122444334,0.078461426,9.548350107,1.11804,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000744129,0.00022586,0.000115683,0
1.116180333,0.080114553,9.54839235,1.11565,0.08020235,9.55006,1.13959,0.10534,9.5764,1.0941,0.0526702,9.52133,5.92E-05,7.27E-05,7.77E-05,1.116598264,0.079986202,9.547959897,1.11565,0.0790053,9.54767,1.14677,0.110129,9.58118,1.09171,0.0526702,9.51175,5.74E-05,7.69E-05,8.93E-05,1.116715323,0.080114552,9.548493887,1.11565,0.0790053,9.54767,1.22099,0.136464,9.58118,1.01031,0.0430938,9.51175,6.63E-05,7.74E-05,8.84E-05,1.117410065,0.080166425,9.548265843,1.11804,0.0790053,9.54767,1.2593,0.225045,9.63146,0.938487,-0.0670348,9.46866,0.000117789,9.09E-05,9.20E-05,1.120191767,0.078409555,9.548464352,1.11804,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000613956,0.000217856,0.000113814,0
1.116659617,0.080222287,9.5466286,1.11565,0.0813994,9.54767,1.1372,0.107734,9.5764,1.0965,0.0550643,9.51175,5.59E-05,7.26E-05,9.83E-05,1.116387472,0.080115217,9.548517178,1.11565,0.0790053,9.54767,1.22099,0.136464,9.58118,1.01031,0.0430938,9.51175,7.11E-05,7.74E-05,9.04E-05,1.116264422,0.080204331,9.54847755,1.11565,0.0790053,9.54767,1.22099,0.136464,9.58118,1.01031,0.0430938,9.51175,6.65E-05,7.69E-05,8.87E-05,1.116527846,0.080244632,9.548086093,1.11565,0.0813994,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000101165,8.82E-05,9.05E-05,1.117917787,0.078311397,9.548668111,1.11565,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000497978,0.000215492,0.000112488,0
1.115793767,0.080964454,9.548767267,1.11565,0.0813994,9.54767,1.14199,0.107734,9.574,1.09171,0.0526702,9.51894,5.70E-05,8.07E-05,9.49E-05,1.116057625,0.08029943,9.548414794,1.11565,0.0813994,9.54767,1.22099,0.136464,9.58118,1.01031,0.0430938,9.51175,7.13E-05,7.63E-05,9.06E-05,1.115878192,0.080357553,9.548226982,1.11565,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51175,7.31E-05,8.14E-05,9.02E-05,1.11574361,0.080242637,9.548162713,1.11565,0.0813994,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,9.33E-05,8.81E-05,9.05E-05,1.116736041,0.078836237,9.548797124,1.11565,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.00044592,0.000191402,0.000108554,0
1.115913283,0.080497608,9.5517757,1.11565,0.0813994,9.55245,1.22099,0.136464,9.57879,1.01031,0.0430938,9.51654,0.000140056,8.61E-05,8.49E-05,1.115662578,0.080556795,9.548484656,1.11565,0.0813994,9.54767,1.22099,0.136464,9.57879,1.01031,0.0430938,9.51175,7.10E-05,7.62E-05,9.00E-05,1.115450497,0.080496411,9.547998362,1.11565,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51175,7.35E-05,8.09E-05,8.97E-05,1.115130143,0.080201538,9.548479134,1.11565,0.0813994,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,9.15E-05,8.82E-05,9.49E-05,1.116288097,0.079480116,9.548785425,1.11565,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000444402,0.000180045,0.000108873,0
1.1151112,0.080709088,9.547215133,1.11565,0.0813994,9.54767,1.13241,0.10534,9.57879,1.0941,0.0550643,9.52133,5.58E-05,6.98E-05,8.57E-05,1.115274286,0.08080751,9.548317717,1.11565,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51175,8.25E-05,8.40E-05,9.36E-05,1.114968915,0.080590179,9.547901417,1.11565,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51175,7.48E-05,8.06E-05,8.95E-05,1.114776026,0.080206726,9.548521238,1.11565,0.0813994,9.54767,1.23775,0.138858,9.59555,1.01031,-0.0670348,9.48781,7.72E-05,8.18E-05,9.34E-05,1.116018499,0.080085557,9.548669047,1.11565,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000444655,0.000169756,0.000109552,0
