accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means6,accY_means6,accZ_means6,accX_medians6,accY_medians6,accZ_medians6,accX_maxes6,accY_maxes6,accZ_maxes6,accX_mins6,accY_mins6,accZ_mins6,accX_variances6,accY_variances6,accZ_variances6,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_variances20,accY_variances20,accZ_variances20,accX_variances30,accY_variances30,accZ_variances30,tags
1.471867467,-0.065434743,9.497174067,1.47237,-0.0646407,9.49739,1.49392,-0.0383056,9.52372,1.44364,-0.095764,9.46627,6.62E-05,7.59E-05,8.91E-05,1.693533867,-0.265083286,9.447247767,1.47955,-0.0742171,9.48781,2.08047,0.114917,9.58836,1.24254,-0.620072,9.33459,0.079419916,0.065373052,0.004081707,1.716058125,-0.286245649,9.441657292,1.47955,-0.0742171,9.48542,2.08047,0.114917,9.58836,1.24254,-0.620072,9.33459,0.081232758,0.066740699,0.004155617,0.100381045,0.066576924,0.004521094,0.116520214,0.059846313,0.004802428,1
1.467813417,-0.061648075,9.496914883,1.46758,-0.0622466,9.49739,1.48913,-0.0335174,9.52372,1.44364,-0.0885817,9.47345,6.20E-05,8.51E-05,8.35E-05,1.596491031,-0.177038976,9.468853181,1.47237,-0.0670348,9.4926,2.08047,0.114917,9.58836,1.24254,-0.620072,9.33459,0.05811167,0.047312146,0.002955527,1.659023875,-0.235035883,9.454334493,1.47237,-0.0670348,9.49021,2.08047,0.114917,9.58836,1.24254,-0.620072,9.33459,0.074593749,0.061399803,0.003813307,0.108514239,0.066451171,0.004746544,0.120980661,0.061187749,0.005021527,1
1.46456965,-0.060474966,9.49928505,1.46519,-0.0598525,9.49978,1.49392,-0.0335174,9.52612,1.44125,-0.0837935,9.47345,6.51E-05,7.62E-05,8.64E-05,1.498269803,-0.088610947,9.490402133,1.46758,-0.0622466,9.49739,2.08047,0.114917,9.58836,1.24254,-0.608101,9.34177,0.016696483,0.013469503,0.000934695,1.600829325,-0.182238027,9.46713215,1.46998,-0.0646407,9.4926,2.08047,0.114917,9.58836,1.24254,-0.620072,9.33459,0.06056776,0.04954778,0.003078357,0.113108002,0.064688244,0.004813105,0.125347378,0.062422633,0.005147026,1
1.463619867,-0.059453483,9.496754967,1.46519,-0.0598525,9.49739,1.48434,-0.0287292,9.52372,1.44125,-0.0813994,9.46866,5.46E-05,6.66E-05,8.91E-05,1.465317044,-0.060428414,9.497539278,1.46519,-0.0598525,9.49739,1.5011,-0.0263351,9.54048,1.42209,-0.095764,9.46627,7.87E-05,8.50E-05,9.03E-05,1.53586666,-0.127195702,9.480948512,1.46758,-0.0622466,9.495,2.08047,0.143646,9.65061,1.16114,-0.620072,9.33459,0.041755066,0.03230415,0.002066359,0.113908091,0.061378777,0.004753238,0.12943776,0.063472264,0.005267488,1
1.463476167,-0.058838998,9.497369717,1.46279,-0.0598525,9.49739,1.49392,-0.0311233,9.52612,1.43885,-0.0933698,9.47106,6.04E-05,8.25E-05,8.31E-05,1.463245519,-0.059000599,9.497339139,1.46279,-0.0598525,9.49739,1.5011,-0.0263351,9.54048,1.42209,-0.0933698,9.46866,7.27E-05,8.17E-05,8.98E-05,1.44997803,-0.070827844,9.497518928,1.46279,-0.0574584,9.49739,2.08047,0.143646,9.65061,1.16114,-0.608101,9.34177,0.01934776,0.008786976,0.000797638,0.110713099,0.056437223,0.004522266,0.137790863,0.061428664,0.005476401,1
1.4605557,-0.056720219,9.497736983,1.4604,-0.0574584,9.49739,1.5011,-0.0263351,9.54048,1.42209,-0.0885817,9.47106,8.58E-05,8.08E-05,0.000107271,1.451318322,-0.054941935,9.498734342,1.461595,-0.0574584,9.49739,1.61362,0.143646,9.65061,1.16114,-0.330386,9.43036,0.002398655,0.000357947,0.00015294,1.402316713,-0.050657959,9.505615827,1.4604,-0.0550643,9.49978,1.61362,0.143646,9.65061,1.15396,-0.330386,9.43036,0.013035722,0.000423578,0.00033914,0.103349853,0.049863478,0.004131743,0.14598927,0.058389694,0.005685472,1
1.459438317,-0.056867855,9.495973233,1.4604,-0.0574584,9.495,1.48434,-0.0335174,9.52372,1.43646,-0.0790053,9.46866,6.38E-05,8.07E-05,8.35E-05,1.406209586,-0.049150873,9.504483528,1.45801,-0.0550643,9.49978,1.61362,0.143646,9.65061,1.16114,-0.330386,9.43036,0.011384968,0.00046108,0.000324423,1.372163843,-0.046473072,9.509734935,1.45801,-0.0526702,9.50457,1.61362,0.143646,9.65061,1.14438,-0.330386,9.43036,0.017026218,0.00045695,0.000422644,0.091800387,0.041644218,0.003679187,0.15409355,0.054733235,0.005887458,1
1.396250233,-0.037296088,9.5052861,1.45561,-0.0502761,9.49978,1.61362,0.143646,9.65061,1.16114,-0.330386,9.43036,0.010417459,0.001378811,0.000411775,1.359216122,-0.043261387,9.511004883,1.45322,-0.047882,9.50457,1.61362,0.143646,9.65061,1.15396,-0.330386,9.43036,0.017034949,0.000515269,0.000434042,1.341762038,-0.042524403,9.513854402,1.45322,-0.047882,9.50936,1.61362,0.143646,9.65061,1.13959,-0.330386,9.43036,0.0195293,0.000476795,0.000470722,0.075769252,0.031159208,0.002931434,0.162085819,0.05055925,0.006065429,1
1.193917233,-0.025728595,9.533780167,1.19466,-0.0263351,9.5333,1.22338,0.0023941,9.56203,1.16593,-0.047882,9.50697,9.72E-05,7.33E-05,8.55E-05,1.310359889,-0.037385867,9.517837456,1.21141,-0.0359115,9.52133,1.61362,0.143646,9.65061,1.14438,-0.330386,9.43036,0.018785845,0.000502753,0.000482694,1.311378195,-0.038558975,9.518129097,1.21141,-0.0359115,9.52133,1.61362,0.143646,9.65061,1.13959,-0.330386,9.43036,0.020374842,0.000476217,0.000510894,0.059968818,0.01908033,0.002172231,0.170004416,0.045983322,0.006255137,1
1.181659083,-0.024116567,9.5358831,1.18029,-0.023941,9.5357,1.2162,0,9.56203,1.15396,-0.0526702,9.50936,6.84E-05,7.92E-05,7.55E-05,1.260899833,-0.031626061,9.524566217,1.18747,-0.0287292,9.53091,1.61362,0.143646,9.65061,1.13959,-0.330386,9.43036,0.016155383,0.000445525,0.000436211,1.280632452,-0.034722829,9.52270187,1.18747,-0.0311233,9.53091,1.61362,0.143646,9.65061,1.13001,-0.330386,9.43036,0.019522354,0.000449208,0.000503724,0.067473106,0.006055526,0.002203221,0.174413648,0.041052018,0.006303358,1
1.170338767,-0.023585875,9.53836515,1.17071,-0.023941,9.53809,1.19705,0.0071823,9.56442,1.14438,-0.0502761,9.50457,8.00E-05,7.01E-05,9.24E-05,1.211115317,-0.0256182,9.532242678,1.1779,-0.023941,9.5357,1.61362,0.143646,9.65061,1.13959,-0.330386,9.43036,0.008776979,0.000322357,0.000292751,1.249853593,-0.030926585,9.527119422,1.1779,-0.0263351,9.5333,1.61362,0.143646,9.65061,1.12283,-0.330386,9.43036,0.016792728,0.000395222,0.00045606,0.093481071,0.002741378,0.003018461,0.177193798,0.035545734,0.006285213,1
1.163795367,-0.022161385,9.53810955,1.16353,-0.0215469,9.53809,1.18747,0.0023941,9.56442,1.13959,-0.047882,9.51415,6.28E-05,7.86E-05,9.32E-05,1.171100683,-0.022917522,9.538442111,1.16832,-0.023941,9.53809,1.22338,0.0071823,9.574,1.13001,-0.0526702,9.50457,0.000242516,7.88E-05,9.71E-05,1.2192806,-0.027350198,9.532858477,1.16832,-0.023941,9.53809,1.61362,0.143646,9.65301,1.12283,-0.330386,9.43036,0.012319136,0.000325307,0.000462158,0.125560332,0.00378141,0.004095248,0.179663461,0.029578513,0.006258132,1
1.160731217,-0.020820689,9.542032,1.16114,-0.0215469,9.54288,1.18508,0.0023941,9.56682,1.13959,-0.047882,9.51654,6.05E-05,7.89E-05,8.91E-05,1.164729075,-0.022108848,9.539736289,1.16353,-0.0215469,9.54048,1.2162,0.0071823,9.5764,1.12283,-0.0526702,9.50457,0.000148988,7.81E-05,9.39E-05,1.188704828,-0.023840049,9.53744679,1.16353,-0.023941,9.53809,1.61362,0.143646,9.65301,1.12283,-0.330386,9.43036,0.006045917,0.00022878,0.000312513,0.155688401,0.004739523,0.005083124,0.181851073,0.022763353,0.006218237,1
1.156162433,-0.021092021,9.5424827,1.15635,-0.0215469,9.54288,1.18268,0.0047882,9.574,1.13001,-0.0502761,9.51654,6.98E-05,7.52E-05,9.02E-05,1.160256856,-0.021582146,9.542943694,1.16114,-0.0215469,9.54048,1.19705,0.0071823,9.65301,1.12283,-0.0526702,9.50457,9.77E-05,7.68E-05,0.000204151,1.186544575,-0.02269487,9.537525852,1.16353,-0.0215469,9.54048,2.11878,0.435726,9.81581,0.648801,-0.169981,9.34656,0.017169436,0.000398569,0.0006777,0.183566526,0.005585485,0.006022088,0.183880397,0.015459411,0.006177093,1
1.155687583,-0.020876552,9.541545233,1.15635,-0.0215469,9.54048,1.19466,0.0023941,9.5764,1.12283,-0.0430938,9.51415,6.27E-05,7.67E-05,8.83E-05,1.157480494,-0.021278893,9.543525564,1.15635,-0.0215469,9.54288,1.19466,0.0071823,9.65301,1.12283,-0.0526702,9.50936,7.75E-05,7.75E-05,0.000198023,1.282539954,-0.038679469,9.520748368,1.16353,-0.023941,9.53809,2.20018,0.435726,9.81581,0.648801,-0.222651,9.33698,0.101589607,0.00280824,0.003339323,0.203201183,0.006091808,0.00664368,0.185712432,0.007697376,0.006148443,1
1.154825767,-0.020956355,9.555127533,1.15396,-0.0215469,9.54767,1.1755,0.0071823,9.65301,1.12523,-0.0526702,9.51654,6.95E-05,7.56E-05,0.000577269,1.19262255,-0.021892713,9.538186758,1.15635,-0.0215469,9.54288,2.11878,0.435726,9.81581,0.648801,-0.169981,9.34656,0.028387516,0.000611541,0.00106855,1.38399552,-0.056142823,9.502807355,1.16353,-0.023941,9.53809,2.22651,0.435726,9.81581,0.648801,-0.229833,9.3298,0.173774141,0.005044591,0.005694341,0.218388206,0.006419296,0.007085885,0.190883331,0.005353514,0.006269713,1
1.1536806,-0.021766359,9.541856367,1.15396,-0.0215469,9.54288,1.18029,0,9.56682,1.13001,-0.0430938,9.50936,6.33E-05,7.89E-05,7.74E-05,1.35814585,-0.049351696,9.508848981,1.15874,-0.023941,9.54048,2.20018,0.435726,9.81581,0.648801,-0.222651,9.33698,0.154952083,0.004343947,0.005150542,1.488454554,-0.073909033,9.484348808,1.16353,-0.0263351,9.5357,2.24566,0.435726,9.81581,0.648801,-0.232228,9.3298,0.227352485,0.006730071,0.007446254,0.231268281,0.006681669,0.007451583,0.196678269,0.005471231,0.006426156,1
1.374647702,-0.025844304,9.506076717,1.16114,-0.0215469,9.53809,2.11878,0.435726,9.81581,0.648801,-0.169981,9.34656,0.130381054,0.003269734,0.004119516,1.531487903,-0.078961377,9.477847358,1.16114,-0.0287292,9.5357,2.22651,0.435726,9.81581,0.648801,-0.229833,9.3298,0.235192487,0.007055332,0.007870238,1.594644024,-0.091907072,9.465820455,1.16593,-0.0311233,9.53091,2.24806,0.435726,9.81581,0.648801,-0.232228,9.31783,0.259893475,0.007783513,0.008542552,0.242026607,0.006872539,0.007758654,0.201503334,0.005558719,0.006550807,1
2.153871017,-0.185574583,9.366005333,2.15948,-0.18674,9.36571,2.20018,-0.143646,9.40402,2.07568,-0.222651,9.33698,0.000644131,0.000200638,0.000106864,1.708028156,-0.10902328,9.4465531,2.09244,-0.153222,9.38247,2.24566,0.435726,9.81581,0.648801,-0.232228,9.3298,0.258347942,0.008082961,0.008777477,1.702017717,-0.109944212,9.446455773,2.09244,-0.153222,9.38247,2.26003,0.435726,9.81581,0.648801,-0.232228,9.31544,0.270476472,0.008147333,0.008965326,0.248548141,0.006825711,0.007935655,0.205402795,0.00561885,0.006639414,1
2.19621475,-0.198750108,9.356472967,2.19539,-0.19871,9.35614,2.22651,-0.169981,9.38008,2.16666,-0.229833,9.3298,0.000101169,7.81E-05,8.32E-05,1.886505539,-0.139220851,9.412836181,2.18102,-0.191528,9.36332,2.24806,0.435726,9.81581,0.648801,-0.232228,9.31783,0.220139714,0.00732493,0.0070567,1.800658537,-0.124057425,9.429129635,2.15469,-0.181951,9.36811,2.26003,0.435726,9.81581,0.648801,-0.232228,9.31544,0.25167778,0.007744423,0.008406131,0.244517298,0.006673836,0.007834774,0.208350148,0.005654471,0.006703201,1
2.2149291,-0.201247972,9.353779683,2.21454,-0.201104,9.35374,2.24566,-0.174769,9.38247,2.18102,-0.232228,9.3322,8.97E-05,8.29E-05,7.09E-05,2.066636798,-0.169125138,9.380590983,2.20497,-0.196316,9.35853,2.26003,0.435726,9.81581,0.648801,-0.232228,9.31544,0.118339442,0.004770932,0.003934996,1.89668295,-0.138594396,9.412537662,2.15469,-0.181951,9.36811,2.26003,0.435726,9.81581,0.648801,-0.232228,9.31544,0.210791109,0.006647295,0.007151306,0.235493631,0.006410602,0.007572012,0.210340182,0.005663265,0.006727225,1
2.225690067,-0.202141777,9.352826017,2.22412,-0.203498,9.35374,2.24806,-0.169981,9.37529,2.20257,-0.229833,9.31783,6.79E-05,8.48E-05,7.93E-05,2.194623953,-0.191855114,9.35778175,2.21215,-0.19871,9.35614,2.26003,0.0359115,9.50218,1.72136,-0.232228,9.31544,0.003599959,0.000828837,0.000251542,1.992528594,-0.153113408,9.394587078,2.15469,-0.184346,9.36571,2.26003,0.435726,9.81581,0.648801,-0.232228,9.31544,0.151249913,0.005129634,0.004881166,0.221427616,0.006047649,0.007140787,0.211319761,0.005640582,0.006709618,1
2.23446815,-0.201192085,9.348385183,2.23369,-0.201104,9.34896,2.26003,-0.174769,9.3729,2.20975,-0.227439,9.31544,6.93E-05,7.99E-05,8.32E-05,2.188300736,-0.188633726,9.359385111,2.21215,-0.196316,9.35614,2.26003,0.0359115,9.50218,1.72136,-0.232228,9.31544,0.004218462,0.000902287,0.000284586,2.088546232,-0.167382237,9.377873017,2.15469,-0.184346,9.36571,2.26003,0.435726,9.81581,0.648801,-0.232228,9.31544,0.073122878,0.003213546,0.002472072,0.202474555,0.00557331,0.006581421,0.211349392,0.005593771,0.006677788,1
2.142570633,-0.162224159,9.369221317,2.12357,-0.174769,9.36571,2.25764,0.0359115,9.50218,1.72136,-0.225045,9.32023,0.013307499,0.003205313,0.000758292,2.174478644,-0.183199788,9.362576567,2.21215,-0.191528,9.36093,2.26003,0.0359115,9.50218,1.72136,-0.232228,9.31544,0.00494787,0.000941829,0.000314749,2.162398927,-0.181103617,9.364659487,2.15469,-0.184346,9.36571,2.26003,0.0359115,9.50218,1.72136,-0.232228,9.31544,0.00374305,0.000705233,0.000251053,0.178835402,0.004984085,0.005844796,0.208447694,0.005382674,0.00655958,1
2.115931717,-0.166246255,9.3756255,2.11638,-0.165193,9.37529,2.14032,-0.138858,9.40402,2.09005,-0.191528,9.35135,6.14E-05,8.69E-05,6.97E-05,2.157633292,-0.177067567,9.366065911,2.12117,-0.174769,9.36811,2.26003,0.0359115,9.50218,1.72136,-0.229833,9.31544,0.004999368,0.000908107,0.000315336,2.158348445,-0.178822446,9.365333803,2.12357,-0.177163,9.36571,2.26003,0.0359115,9.50218,1.72136,-0.232228,9.31544,0.00390156,0.00071888,0.000252674,0.150290528,0.004299611,0.00496353,0.197285184,0.00510631,0.006227094,0
2.1132822,-0.166146482,9.3756217,2.11399,-0.165193,9.37529,2.14032,-0.136464,9.40163,2.08765,-0.196316,9.33938,5.75E-05,8.91E-05,7.01E-05,2.138880722,-0.170553622,9.369585144,2.11638,-0.167587,9.3729,2.26003,0.0359115,9.50218,1.72136,-0.227439,9.31544,0.004204974,0.000793194,0.000283019,2.149897593,-0.175157882,9.367153295,2.11878,-0.169981,9.36811,2.26003,0.0359115,9.50218,1.72136,-0.232228,9.31544,0.003900492,0.000694208,0.000248401,0.117114192,0.003512799,0.003955754,0.183682902,0.004778957,0.005825852,0
2.113856983,-0.164454645,9.37471575,2.11399,-0.165193,9.37529,2.13554,-0.131675,9.39923,2.09005,-0.18674,9.34896,6.24E-05,8.06E-05,7.75E-05,2.118697064,-0.164148752,9.373645697,2.11399,-0.165193,9.3729,2.25764,0.0359115,9.50218,1.72136,-0.225045,9.32023,0.002381301,0.000604556,0.000190059,2.139593628,-0.171253107,9.369450788,2.11638,-0.167587,9.3705,2.26003,0.0359115,9.50218,1.72136,-0.229833,9.31544,0.003513273,0.000627511,0.000234633,0.07927328,0.002627237,0.002565722,0.167586036,0.00440588,0.005349133,0
2.11317465,-0.163058107,9.373941417,2.11399,-0.162799,9.37529,2.13793,-0.138858,9.39923,2.08765,-0.18674,9.35135,6.80E-05,8.25E-05,7.30E-05,2.113552997,-0.164128805,9.374553458,2.11399,-0.165193,9.37529,2.14511,-0.129281,9.40402,2.08765,-0.196316,9.33938,6.36E-05,8.50E-05,7.08E-05,2.128211595,-0.167259351,9.371852423,2.11399,-0.165193,9.3729,2.26003,0.0359115,9.50218,1.72136,-0.227439,9.31544,0.002718482,0.000524579,0.000205655,0.036738383,0.001654126,0.001273757,0.149175392,0.003978074,0.004814285,0
2.1133662,-0.162762867,9.3727485,2.11399,-0.162799,9.3729,2.14032,-0.129281,9.39923,2.09005,-0.18674,9.34896,6.06E-05,7.25E-05,6.39E-05,2.112879286,-0.163454465,9.374741644,2.11159,-0.162799,9.37529,2.14511,-0.124493,9.40163,2.08765,-0.196316,9.33938,6.32E-05,8.35E-05,7.18E-05,2.116134105,-0.163318668,9.37461355,2.11399,-0.162799,9.37529,2.25764,0.0359115,9.50218,1.72136,-0.225045,9.32023,0.001463658,0.000397013,0.000144157,0.002513925,0.000483611,0.000195966,0.128589848,0.003495977,0.004178667,0
2.111706233,-0.162104473,9.374667883,2.11159,-0.162799,9.37529,2.14511,-0.131675,9.39684,2.09005,-0.18674,9.34417,6.30E-05,8.33E-05,6.50E-05,2.112643875,-0.162797422,9.374945089,2.11159,-0.162799,9.37529,2.14511,-0.124493,9.40163,2.08765,-0.191528,9.34417,6.38E-05,8.18E-05,7.22E-05,2.113249578,-0.163307897,9.375293463,2.11399,-0.162799,9.37529,2.14511,-0.124493,9.40641,2.08526,-0.196316,9.33938,6.36E-05,8.51E-05,7.23E-05,0.002495438,0.000472127,0.000194796,0.105720774,0.002971524,0.003474945,0
2.11188945,-0.162200218,9.376754617,2.11159,-0.162799,9.37768,2.13554,-0.124493,9.40163,2.09005,-0.184346,9.35135,6.43E-05,8.13E-05,7.27E-05,2.112616586,-0.162352523,9.375158539,2.11159,-0.162799,9.37529,2.14511,-0.124493,9.40163,2.08526,-0.191528,9.34417,6.36E-05,8.15E-05,7.24E-05,2.112964685,-0.162866982,9.37546382,2.11399,-0.162799,9.37529,2.14511,-0.124493,9.4112,2.08526,-0.196316,9.33938,6.40E-05,8.43E-05,7.35E-05,0.00231563,0.000432031,0.000183607,0.080784045,0.002400303,0.002724546,0
2.111869733,-0.162204222,9.376842367,2.11159,-0.162799,9.37768,2.13554,-0.13407,9.40163,2.09244,-0.191528,9.35374,6.08E-05,8.74E-05,6.89E-05,2.112708372,-0.162195579,9.375505044,2.11159,-0.162799,9.37529,2.14511,-0.124493,9.40641,2.08526,-0.191528,9.34417,6.30E-05,8.11E-05,7.18E-05,2.112898465,-0.162449217,9.375820147,2.11399,-0.162799,9.37529,2.14511,-0.124493,9.4112,2.08526,-0.191528,9.34417,6.42E-05,8.17E-05,7.46E-05,0.001956863,0.000376932,0.000166662,0.05374243,0.001784637,0.00175011,0
2.11369325,-0.16178525,9.37599645,2.11399,-0.162799,9.37529,2.14272,-0.13407,9.40163,2.08526,-0.189134,9.35374,6.15E-05,8.12E-05,7.81E-05,2.112661136,-0.162041287,9.376268472,2.11159,-0.162799,9.37529,2.14511,-0.124493,9.4112,2.08526,-0.191528,9.34417,6.51E-05,8.35E-05,7.28E-05,2.112865723,-0.162187863,9.37603002,2.11159,-0.162799,9.37529,2.14511,-0.124493,9.4112,2.08526,-0.191528,9.34417,6.42E-05,8.15E-05,7.40E-05,0.001441764,0.000310654,0.000144688,0.024564606,0.001131511,0.000873857,0
2.113725367,-0.162116447,9.37602045,2.11399,-0.162799,9.37529,2.14032,-0.129281,9.40641,2.08765,-0.18674,9.35135,6.35E-05,8.11E-05,7.09E-05,2.112813431,-0.162018679,9.377021319,2.11399,-0.162799,9.37768,2.14511,-0.124493,9.4112,2.08526,-0.191528,9.35135,6.43E-05,8.21E-05,7.38E-05,2.112974643,-0.162092899,9.376253095,2.11399,-0.162799,9.37529,2.14511,-0.122099,9.4112,2.08526,-0.191528,9.34417,6.36E-05,8.13E-05,7.37E-05,0.000764688,0.000240588,0.000109494,0.001797366,0.000366901,0.000164762,0
2.113082783,-0.161837112,9.377329067,2.11399,-0.162799,9.37768,2.14511,-0.136464,9.4112,2.09244,-0.18674,9.35374,7.34E-05,8.71E-05,7.76E-05,2.113086783,-0.161958828,9.377031297,2.11399,-0.162799,9.37768,2.14511,-0.126887,9.4112,2.08526,-0.191528,9.34656,6.40E-05,8.24E-05,7.37E-05,2.113060038,-0.161969201,9.37664415,2.11399,-0.162799,9.37768,2.14511,-0.122099,9.4112,2.08526,-0.191528,9.34417,6.40E-05,8.34E-05,7.30E-05,6.42E-05,8.44E-05,7.46E-05,0.001762309,0.000354179,0.000162322,0
2.11262,-0.161968825,9.379184967,2.11279,-0.162799,9.38008,2.13314,-0.126887,9.40641,2.08765,-0.189134,9.35614,5.95E-05,7.51E-05,6.82E-05,2.113485803,-0.161942869,9.376919597,2.11399,-0.162799,9.37768,2.14511,-0.122099,9.4112,2.08526,-0.191528,9.34656,6.37E-05,8.15E-05,7.48E-05,2.113370087,-0.162005511,9.37674388,2.11399,-0.162799,9.37768,2.14511,-0.122099,9.4112,2.08526,-0.191528,9.34656,6.39E-05,8.34E-05,7.28E-05,6.46E-05,8.37E-05,7.48E-05,0.001609099,0.000322364,0.000152861,0
2.113529567,-0.161841113,9.376814483,2.11399,-0.162799,9.37768,2.14272,-0.136464,9.40163,2.08526,-0.191528,9.34656,6.33E-05,8.29E-05,7.19E-05,2.113573619,-0.161899641,9.377030031,2.11399,-0.162799,9.37768,2.14511,-0.122099,9.4112,2.08526,-0.191528,9.34656,6.41E-05,8.35E-05,7.34E-05,2.113643455,-0.162050603,9.37651564,2.11399,-0.162799,9.37768,2.14511,-0.122099,9.4112,2.08526,-0.191528,9.34417,6.40E-05,8.41E-05,7.38E-05,6.59E-05,8.28E-05,7.48E-05,0.001341385,0.000281518,0.000141288,0
2.11426385,-0.162108465,9.376172167,2.11399,-0.162799,9.37529,2.14511,-0.122099,9.40402,2.09005,-0.189134,9.34896,6.01E-05,8.18E-05,7.52E-05,2.113753844,-0.161958162,9.376970819,2.11399,-0.162799,9.37768,2.14511,-0.122099,9.4112,2.08526,-0.191528,9.34656,6.40E-05,8.39E-05,7.28E-05,2.11398063,-0.162090106,9.376296193,2.11399,-0.162799,9.37529,2.14511,-0.122099,9.4112,2.08526,-0.191528,9.34417,6.40E-05,8.34E-05,7.39E-05,6.66E-05,8.28E-05,7.43E-05,0.00098342,0.000235344,0.00012499,0
2.11422015,-0.161525882,9.37665905,2.11399,-0.162799,9.37529,2.14032,-0.126887,9.40163,2.09005,-0.189134,9.34896,6.33E-05,9.36E-05,7.04E-05,2.114010569,-0.162093833,9.376494678,2.11399,-0.162799,9.37529,2.14511,-0.122099,9.40641,2.08526,-0.191528,9.34417,6.29E-05,8.41E-05,7.35E-05,2.114172972,-0.162217393,9.37647058,2.11399,-0.162799,9.37529,2.14511,-0.122099,9.4112,2.08526,-0.191528,9.34417,6.39E-05,8.36E-05,7.31E-05,6.74E-05,8.29E-05,7.38E-05,0.000534052,0.00018815,9.90E-05,0
2.114806717,-0.162467575,9.375665183,2.11399,-0.162799,9.37529,2.13793,-0.131675,9.40163,2.09244,-0.191528,9.35374,6.14E-05,8.32E-05,6.67E-05,2.114447483,-0.162198904,9.3757385,2.11399,-0.162799,9.37529,2.14511,-0.122099,9.40402,2.08526,-0.191528,9.34417,6.31E-05,8.50E-05,7.22E-05,2.114392423,-0.162351462,9.377031223,2.11399,-0.162799,9.37768,2.14511,-0.122099,9.4112,2.08526,-0.191528,9.34417,6.41E-05,8.32E-05,7.53E-05,6.83E-05,8.35E-05,7.30E-05,7.09E-05,8.42E-05,7.45E-05,0
2.114623133,-0.162651137,9.374472217,2.11399,-0.162799,9.37529,2.14032,-0.13407,9.40163,2.08765,-0.191528,9.34417,6.67E-05,8.75E-05,7.72E-05,2.114795333,-0.162401739,9.375892806,2.11399,-0.162799,9.37529,2.14511,-0.122099,9.40402,2.08765,-0.191528,9.34417,6.22E-05,8.49E-05,7.21E-05,2.114821007,-0.162508277,9.3772216,2.11399,-0.162799,9.37768,2.14511,-0.122099,9.40641,2.08526,-0.191528,9.34417,6.36E-05,8.30E-05,7.47E-05,6.85E-05,8.36E-05,7.32E-05,7.17E-05,8.36E-05,7.45E-05,0
2.115241483,-0.16259925,9.3746479,2.11638,-0.162799,9.37529,2.14032,-0.136464,9.39684,2.09244,-0.18674,9.35374,6.24E-05,8.06E-05,6.72E-05,2.115071339,-0.162626518,9.376801925,2.11399,-0.162799,9.37768,2.14032,-0.126887,9.40641,2.08765,-0.191528,9.34417,6.29E-05,8.41E-05,7.58E-05,2.115410383,-0.162635957,9.377021658,2.11638,-0.162799,9.37768,2.14511,-0.122099,9.40641,2.08526,-0.191528,9.34417,6.44E-05,8.39E-05,7.44E-05,6.86E-05,8.36E-05,7.45E-05,7.29E-05,8.32E-05,7.44E-05,0
2.115616667,-0.163058127,9.377740317,2.11638,-0.162799,9.37768,2.14032,-0.13407,9.40163,2.09723,-0.184346,9.34417,5.84E-05,8.23E-05,6.89E-05,2.115596083,-0.162939747,9.377230889,2.11638,-0.162799,9.37768,2.14272,-0.131675,9.40641,2.08765,-0.191528,9.34417,6.32E-05,8.24E-05,7.60E-05,2.11594992,-0.162849032,9.376970173,2.11638,-0.162799,9.37768,2.14511,-0.122099,9.40641,2.08765,-0.196316,9.34417,6.42E-05,8.39E-05,7.41E-05,6.94E-05,8.38E-05,7.48E-05,7.39E-05,8.34E-05,7.41E-05,0
2.115919883,-0.163457135,9.381626883,2.11638,-0.162799,9.38247,2.14032,-0.131675,9.40641,2.09244,-0.184346,9.34896,6.34E-05,7.61E-05,6.98E-05,2.116213925,-0.163069422,9.377484283,2.11638,-0.162799,9.37768,2.14272,-0.131675,9.40641,2.08765,-0.191528,9.34417,6.43E-05,8.24E-05,7.60E-05,2.116494213,-0.162982302,9.37703322,2.11638,-0.162799,9.37768,2.14272,-0.126887,9.40641,2.08765,-0.196316,9.34417,6.50E-05,8.40E-05,7.35E-05,6.92E-05,8.36E-05,7.39E-05,7.47E-05,8.36E-05,7.39E-05,0
2.117368617,-0.163405257,9.379232833,2.11758,-0.162799,9.38008,2.14272,-0.13407,9.40163,2.09484,-0.191528,9.35374,6.22E-05,8.45E-05,6.63E-05,2.116930892,-0.163289544,9.377788853,2.11638,-0.162799,9.37768,2.14272,-0.131675,9.40641,2.09244,-0.196316,9.34417,6.27E-05,8.16E-05,7.33E-05,2.117067247,-0.163116769,9.377049157,2.11638,-0.162799,9.37768,2.14272,-0.131675,9.40641,2.08765,-0.196316,9.34417,6.46E-05,8.30E-05,7.29E-05,6.96E-05,8.36E-05,7.40E-05,7.52E-05,8.40E-05,7.36E-05,0
