minutes,tags,accX_means,accY_means,accZ_means,gyroX_means,gyroY_means,gyroZ_means,gravX_means,gravY_means,gravZ_means,magX_means,magY_means,magZ_means,accX_medians,accY_medians,accZ_medians,gyroX_medians,gyroY_medians,gyroZ_medians,gravX_medians,gravY_medians,gravZ_medians,magX_medians,magY_medians,magZ_medians,accX_maxes,accY_maxes,accZ_maxes,gyroX_maxes,gyroY_maxes,gyroZ_maxes,gravX_maxes,gravY_maxes,gravZ_maxes,magX_maxes,magY_maxes,magZ_maxes,accX_mins,accY_mins,accZ_mins,gyroX_mins,gyroY_mins,gyroZ_mins,gravX_mins,gravY_mins,gravZ_mins,magX_mins,magY_mins,magZ_mins,accX_variances,accY_variances,accZ_variances,gyroX_variances,gyroY_variances,gyroZ_variances,gravX_variances,gravY_variances,gravZ_variances,magX_variances,magY_variances,magZ_variances
3.55 AM,1,1.189480052,0.568494715,9.475507583,-0.003564819,-0.008740186,-0.001050854,1.206792537,0.580816185,9.635206283,-10.20542682,5.90140359,-45.381946,0.828358,0.421361,9.56682,-0.000115468,-0.000699796,-0.000379928,0.853462,0.4193615,9.759645,-8.78255,6.355315,-46.052,8.17585,4.9103,15.248,1.91189,3.34928,1.4156,6.09918,4.76556,9.76855,-4.69431,9.79129,-24.1076,-2.20018,0.023941,5.51122,-1.39777,-3.24317,-2.41574,0.422528,0.295547,6.33069,-29.6036,-14.12,-48.9059,0.96110188,0.512984498,0.331822405,0.014924883,0.061557584,0.023044726,0.776036528,0.496494136,0.26952989,18.71373958,11.81164884,12.7210568
3.56 AM,1,2.413758149,5.414198497,4.981728297,0.024962538,-0.00507665,-0.037230357,2.359103292,5.40867943,5.010359001,-15.35879283,-18.85283363,-25.49764005,3.478625,6.99795,4.407535,0.000189964,0.002049095,0.000230936,3.37651,6.998445,4.35459,-22.3022,-23.5788,-20.61465,7.6276,13.395,13.1029,2.79581,4.08049,2.18896,6.94637,9.71048,9.63904,45.7435,7.9148,-6.90369,-11.3025,-0.749353,-3.46905,-1.91579,-3.02204,-3.37968,-9.60075,0.196175,-2.93254,-33.9355,-43.0095,-49.8401,17.49116649,9.165736182,10.51018073,0.134856186,0.255630134,0.150685068,17.41206169,8.742901039,10.15299415,386.9774354,171.2511971,146.0693697
3.57 AM,3,-0.846677013,1.75687739,6.204162881,0.014634856,-0.011484626,0.033341859,-0.885027173,1.801818928,6.30283606,-0.921244167,-4.969553558,-32.26221795,0.63683,0.4967755,9.57879,-0.000115468,0.000827367,0.000230936,0.642716,0.4921095,9.757515,-9.38658,4.887885,-44.47765,10.2587,10.0552,13.7158,4.60214,6.46958,3.38931,7.69174,9.1515,9.78155,46.8056,13.9668,6.57628,-12.8898,-3.3254,-3.34216,-4.11551,-5.89982,-7.7437,-9.64955,-1.08231,-3.21064,-38.9361,-40.1562,-48.2638,19.61772606,7.733187444,25.60270877,0.194201185,0.314440269,0.257554588,19.33975209,7.316342937,25.84622944,537.3969968,238.7300327,328.7004655
3.58 AM,3,0.59905144,0.368403932,9.604062167,5.00E-05,-1.13E-05,-2.08E-05,0.609152832,0.375098248,9.780521,-9.172884517,5.672343367,-45.15520033,0.598525,0.368691,9.60512,-1.40E-06,-8.89E-05,-0.000146198,0.6088555,0.3749115,9.78052,-9.078535,5.754435,-45.24345,0.739776,0.452485,9.65061,0.00357672,0.00328852,0.00511785,0.625505,0.382309,9.78131,-6.79194,7.84705,-41.9503,0.507549,0.248986,9.56442,-0.00314279,-0.00409261,-0.00444274,0.597573,0.36697,9.77947,-11.3355,3.24971,-48.0893,0.000494563,0.000253758,0.000127938,1.05E-06,1.15E-06,8.91E-07,2.73E-05,4.44E-06,1.38E-07,0.587665367,0.557961255,0.723956995
3.59 AM,3,0.604226647,0.370383053,9.5930096,5.99E-05,1.81E-05,8.27E-05,0.615098903,0.374935905,9.780137417,-9.167780483,5.707602783,-45.16297933,0.600919,0.366297,9.59555,-1.40E-06,-0.000282617,2.14E-05,0.6076965,0.3729705,9.78069,-9.076155,5.77803,-45.2429,1.15874,0.818782,9.7368,0.0157046,0.0686138,0.0804088,0.721612,0.427621,9.78288,-6.50274,8.32172,-42.8368,-0.0143646,0.100552,9.06885,-0.0459927,-0.0309572,-0.051538,0.577789,0.343669,9.77102,-12.0763,3.3567,-47.235,0.004897908,0.001962525,0.000959063,7.74E-06,1.95E-05,3.20E-05,0.000302425,6.99E-05,1.85E-06,0.597483071,0.639990881,0.743156996
4.00 AM,3,0.623842337,0.404917865,9.585739483,-0.000268161,0.000113536,0.00124582,0.636780698,0.409737583,9.777363583,-9.063992683,5.737697933,-45.32595283,0.622466,0.402209,9.58597,-0.000494931,0.000338025,0.00109602,0.6372855,0.4051525,9.77759,-8.993815,5.78891,-45.39475,0.7709,0.497973,9.63385,0.00317026,0.00705754,0.0065938,0.656917,0.435572,9.77868,-6.96213,7.99795,-42.8691,0.495578,0.313627,9.54767,-0.00538185,-0.0106575,-0.00623436,0.622617,0.391795,9.77514,-12.2287,3.26614,-47.6673,0.000493105,0.000345325,0.000122738,1.31E-06,1.93E-06,1.83E-06,8.76E-05,8.60E-05,9.21E-07,0.608104264,0.662022356,0.633724451
4.01 AM,3,0.629552232,0.420056583,9.5819851,-4.97E-05,-1.44E-05,-3.23E-06,0.641671768,0.42720826,9.776302383,-9.172953183,5.6270595,-45.3491885,0.629648,0.421361,9.58118,-0.000162494,0.000110347,-0.000160631,0.6412095,0.426403,9.77637,-9.07962,5.64365,-45.39975,0.751747,0.505155,9.61949,0.00350269,0.00805159,0.00411542,0.658769,0.441654,9.77763,-6.06089,8.45287,-42.9926,0.529096,0.318415,9.54288,-0.00382768,-0.0059983,-0.00810187,0.621458,0.416734,9.77453,-11.4972,3.27169,-48.1093,0.000531154,0.000286344,0.000106759,1.42E-06,2.24E-06,1.23E-06,3.81E-05,1.59E-05,2.99E-07,0.610522682,0.613998692,0.744994212
4.02 AM,3,0.62460844,0.421117967,9.577895317,1.18E-05,0.000165159,0.000208242,0.637546973,0.430185693,9.7764415,-9.1365481,5.541707233,-45.271946,0.62486,0.421361,9.57879,-9.08E-05,0.000254218,-0.000122452,0.636598,0.4280915,9.77648,-9.076865,5.623785,-45.2725,0.828358,0.47882,9.60991,0.00540699,0.00391941,0.0059862,0.653345,0.446479,9.7774,-5.89086,8.28984,-42.4105,0.545855,0.313627,9.51894,-0.00375598,-0.0119631,-0.00500937,0.627367,0.418467,9.77482,-11.1922,3.11856,-47.9658,0.000568255,0.00027714,0.000111033,1.54E-06,2.27E-06,1.25E-06,1.86E-05,3.69E-05,2.63E-07,0.601763808,0.697807064,0.66102089
4.03 AM,1,0.620139442,0.409231285,9.577005517,9.27E-05,-0.00026655,1.71E-05,0.6346415,0.417687627,9.777107083,-9.187780133,5.572584567,-45.30535567,0.620072,0.414179,9.5764,-4.19E-05,-5.12E-06,-0.000215572,0.6345445,0.4307965,9.776515,-9.079535,5.63357,-45.3889,1.00073,0.517125,9.80862,0.0085102,0.0141984,0.0211647,0.71218,0.451877,9.78271,-6.97587,7.99017,-42.5569,0.325597,0.325597,9.44472,-0.00689318,-0.0580373,-0.00937854,0.571052,0.377889,9.77208,-11.342,3.23435,-47.8294,0.002759008,0.000799829,0.00036353,2.19E-06,1.19E-05,3.53E-06,0.000878706,0.000444875,5.85E-06,0.612925096,0.718097462,0.717480167
4.04 AM,1,0.53313392,0.360499483,9.58488165,0.000278951,-0.000774104,-0.000118766,0.548843035,0.368669302,9.78433175,-8.873153617,5.743344683,-45.1904795,0.53149,0.359115,9.58597,0.000290533,-0.000615986,-0.000209985,0.5489815,0.368499,9.78433,-8.773475,5.78136,-45.26695,0.562613,0.387844,9.60991,0.00362328,0.00293513,0.00200114,0.570532,0.377494,9.78531,-6.19373,8.19604,-41.9653,0.507549,0.335174,9.55485,-0.00309623,-0.0055029,-0.00204258,0.534012,0.363336,9.78277,-11.4887,3.69576,-47.3778,0.000105975,7.57E-05,9.08E-05,1.10E-06,1.60E-06,4.71E-07,8.89E-05,1.18E-05,4.32E-07,0.629416291,0.581161971,0.675571477
4.05 AM,1,0.520497043,0.354725703,9.5884886,4.36E-05,-2.68E-05,-2.42E-05,0.531336033,0.362863965,9.785519517,-8.79592105,5.7229393,-45.16155617,0.519519,0.354327,9.58836,0.000241645,-0.000119193,-0.000114537,0.5303925,0.3627525,9.78558,-8.77321,5.81524,-45.25615,0.548249,0.38545,9.65301,0.00334486,0.00482406,0.00171806,0.537119,0.366071,9.78573,-6.03801,8.77114,-43.2835,0.497973,0.330386,9.55245,-0.00459638,-0.00500611,-0.00204258,0.528106,0.360531,9.7851,-11.4855,3.25526,-47.8258,5.76E-05,7.38E-05,9.14E-05,1.32E-06,1.92E-06,5.16E-07,5.44E-06,9.65E-07,2.30E-08,0.618573824,0.656042732,0.617276128
4.06 AM,1,0.517971248,0.354574097,9.58604665,1.23E-05,6.80E-05,1.71E-05,0.528077145,0.362277298,9.785717917,-8.7506981,5.753984217,-45.11757817,0.517125,0.354327,9.58597,0.000241645,-6.29E-05,-0.000114537,0.5280695,0.362336,9.78572,-8.766605,5.795615,-45.24945,0.565007,0.378268,9.61231,0.00512856,0.00604579,0.001773,0.534662,0.364238,9.78601,-6.35689,8.02982,-42.4067,0.49079,0.323203,9.51415,-0.00334486,-0.00484641,-0.00194713,0.52401,0.359799,9.78538,-11.0266,3.41481,-47.8224,6.69E-05,6.31E-05,9.23E-05,1.62E-06,2.67E-06,4.37E-07,7.98E-07,8.83E-07,3.82E-09,0.604648815,0.657725634,0.724628984
4.07 AM,1,0.515724755,0.355779078,9.58432325,8.99E-05,1.22E-05,5.34E-05,0.525834778,0.363267862,9.785801883,-8.776865383,5.72273955,-45.22357333,0.514731,0.354327,9.58358,0.000304035,4.05E-05,-5.96E-05,0.5259435,0.363208,9.7858,-8.76596,5.784025,-45.2631,0.541066,0.383056,9.61949,0.00459638,0.00553829,0.001773,0.529963,0.365726,9.78601,-6.34576,8.19604,-42.8563,0.493184,0.330386,9.55964,-0.00519375,-0.00742908,-0.00191361,0.522486,0.360925,9.78557,-11.1915,3.4138,-47.6944,5.80E-05,7.34E-05,9.48E-05,2.14E-06,3.52E-06,4.48E-07,2.80E-06,7.22E-07,9.78E-09,0.616868087,0.670517288,0.65133386
4.08 AM,1,0.511590948,0.354885308,9.584873633,-5.78E-05,-0.000105709,8.66E-06,0.522397048,0.361988938,9.786033517,-8.839881917,5.79793485,-45.191098,0.512337,0.354327,9.58358,0.000203932,-9.87E-05,-5.17E-05,0.5222505,0.3619235,9.78604,-8.77348,5.79173,-45.26485,0.536278,0.38545,9.62188,0.00641268,0.00907916,0.00239178,0.525971,0.364902,9.78622,-6.34695,8.02982,-42.8522,0.488396,0.330386,9.55964,-0.00651558,-0.00926168,-0.00191361,0.517852,0.359481,9.78582,-11.3323,3.41278,-47.6478,5.51E-05,7.50E-05,9.19E-05,4.58E-06,8.07E-06,5.28E-07,1.94E-06,1.04E-06,6.05E-09,0.609231237,0.612724565,0.668042496
4.09 AM,1,0.511610925,0.354909233,9.5840398,4.67E-05,2.80E-05,-8.04E-05,0.522128105,0.362355162,9.786034467,-8.7847464,5.794782567,-45.26954483,0.512337,0.354327,9.58358,9.45E-05,-8.38E-05,-5.17E-05,0.522119,0.362374,9.78603,-8.76596,5.80385,-45.2714,0.53149,0.38545,9.62188,0.00742489,0.0109118,0.00239411,0.525177,0.365363,9.78618,-6.50751,8.3096,-42.5536,0.488396,0.327992,9.55245,-0.00712644,-0.00924678,-0.00249514,0.518567,0.359278,9.78587,-11.0396,2.65814,-47.6676,5.91E-05,7.20E-05,9.12E-05,6.39E-06,1.16E-05,4.96E-07,1.33E-06,1.23E-06,2.95E-09,0.650542718,0.660358699,0.650313322
4.10 AM,1,0.509492177,0.354993053,9.582615367,5.62E-05,8.53E-05,4.15E-06,0.520494128,0.362177242,9.786127717,-8.751050383,5.812291433,-45.235315,0.509943,0.354327,9.58358,9.45E-05,-0.000170408,-4.94E-05,0.5199905,0.3621675,9.78615,-8.76561,5.866135,-45.27415,0.53149,0.38545,9.61709,0.00696442,0.00960343,0.00244625,0.52559,0.365348,9.78636,-6.35474,8.17841,-41.9743,0.486002,0.327992,9.54767,-0.006625,-0.00872251,-0.00188195,0.51621,0.35937,9.78587,-11.1947,3.09534,-47.8273,5.72E-05,7.00E-05,0.000104079,5.11E-06,9.36E-06,4.99E-07,4.40E-06,1.11E-06,1.24E-08,0.599076923,0.662642868,0.717470091
4.11 AM,1,0.508598377,0.355384083,9.582236383,-9.05E-06,2.60E-05,-2.84E-05,0.519818045,0.36267365,9.786145483,-8.694302917,5.75639225,-45.2305625,0.507549,0.356721,9.58118,0.000125711,-0.000189498,2.79E-06,0.5198405,0.362758,9.78614,-8.647185,5.7874,-45.27215,0.53149,0.383056,9.61231,0.00745609,0.00958434,0.00184656,0.521794,0.364673,9.78631,-6.05493,7.8996,-42.8563,0.488396,0.330386,9.53091,-0.00647461,-0.00885009,-0.0018298,0.516858,0.359368,9.78602,-11.0266,3.40168,-47.8396,5.88E-05,7.12E-05,9.52E-05,4.11E-06,6.52E-06,4.66E-07,7.52E-07,8.16E-07,2.99E-09,0.597239157,0.61015512,0.70399761
4.12 AM,1,0.509583927,0.356070385,9.58358085,-0.000139885,-2.52E-05,-1.24E-05,0.520182497,0.36294885,9.786116033,-8.698051117,5.74306705,-45.21060783,0.509943,0.354327,9.58358,-0.000312417,-0.000189498,1.40E-05,0.520139,0.3629385,9.78612,-8.63018,5.79173,-45.2601,0.53149,0.380662,9.60512,0.00623436,0.00897347,0.00186658,0.522583,0.365854,9.78626,-6.04005,8.31307,-42.8713,0.488396,0.323203,9.55485,-0.0065938,-0.00941812,-0.00181863,0.518218,0.359819,9.786,-10.8922,3.12633,-47.6772,5.56E-05,7.54E-05,8.76E-05,2.52E-06,4.46E-06,4.89E-07,6.24E-07,8.81E-07,2.39E-09,0.591170226,0.621781693,0.711544767
4.13 AM,1,0.50775646,0.355627482,9.5859352,-6.00E-05,-7.34E-05,7.19E-06,0.519072477,0.363401243,9.786158083,-8.724620967,5.71965985,-45.31758083,0.507549,0.356721,9.58597,-0.000286343,-0.000151786,3.40E-05,0.518848,0.3634175,9.78617,-8.77058,5.79173,-45.4051,0.53149,0.38545,9.62188,0.00518537,0.00778946,0.00247745,0.522308,0.366164,9.78631,-6.48248,8.17508,-42.2424,0.486002,0.33278,9.55724,-0.00703193,-0.00880725,-0.00179861,0.516778,0.360989,9.78599,-11.1633,3.41602,-47.8347,6.04E-05,6.50E-05,8.89E-05,2.67E-06,4.60E-06,4.52E-07,1.37E-06,6.87E-07,5.04E-09,0.587399476,0.648822457,0.71943469
4.14 AM,1,0.507951958,0.355547668,9.583672933,6.49E-05,-3.29E-05,2.46E-05,0.518437958,0.363782898,9.786177517,-8.720961417,5.78184805,-45.2626175,0.507549,0.354327,9.58358,0.000191361,-0.000151786,8.61E-05,0.518486,0.363854,9.78618,-8.75054,5.81746,-45.27435,0.53149,0.383056,9.6147,0.0058223,0.00656773,0.00253611,0.520913,0.366593,9.78631,-6.51778,8.1433,-43.0079,0.486002,0.33278,9.55485,-0.00517326,-0.00578785,-0.00174646,0.516274,0.361372,9.78607,-10.7378,3.12393,-47.9741,5.59E-05,7.12E-05,8.92E-05,1.95E-06,2.79E-06,4.91E-07,5.88E-07,6.73E-07,1.90E-09,0.590489435,0.699651802,0.702886978
4.15 AM,1,0.505765367,0.355360133,9.5828746,3.05E-06,-6.10E-05,4.08E-05,0.516846822,0.36343667,9.786274483,-8.668023,5.761638383,-45.28116733,0.505155,0.354327,9.58358,3.82E-05,-0.000290068,8.61E-05,0.516536,0.363422,9.78629,-8.6272,5.79122,-45.2803,0.529096,0.380662,9.6147,0.00431423,0.00642712,0.00193316,0.520589,0.365859,9.78644,-6.18806,8.34138,-42.5641,0.486002,0.327992,9.55006,-0.00408469,-0.00701191,-0.00235732,0.514341,0.360986,9.78609,-11.1772,3.25735,-47.6824,6.11E-05,6.65E-05,9.01E-05,1.52E-06,2.32E-06,5.16E-07,2.14E-06,7.00E-07,6.29E-09,0.618480034,0.639805497,0.762732514
4.16 AM,1,0.701482948,0.564001795,9.553539217,-0.003583317,-0.005144865,3.43E-06,0.714158489,0.571120485,9.758252533,-9.309579379,5.093825633,-45.7958045,0.720624,0.471637,9.56682,-0.00022954,0.000318469,0.000100569,0.7356815,0.472602,9.766725,-9.38397,5.221955,-45.71,4.57752,2.88728,13.3686,0.183193,0.6796,0.160758,1.03681,1.02381,9.79928,1.92956,8.15541,-43.0125,-2.30791,-1.36942,5.5998,-1.1154,-1.43521,-0.0994704,-1.50777,0.118139,9.68582,-12.5646,1.57205,-49.6145,0.127017655,0.082814924,0.092108703,0.004025167,0.007163903,0.000384119,0.061382202,0.048747128,0.000746224,1.78836212,1.408868269,0.819503215
