accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means6,accY_means6,accZ_means6,accX_medians6,accY_medians6,accZ_medians6,accX_maxes6,accY_maxes6,accZ_maxes6,accX_mins6,accY_mins6,accZ_mins6,accX_variances6,accY_variances6,accZ_variances6,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,tags
1.358383533,0.51070116,9.520520167,1.35745,0.509943,9.52133,1.37661,0.538672,9.54767,1.33351,0.486002,9.4926,5.91E-05,7.19E-05,8.48E-05,1.356066839,0.510177124,9.522665664,1.35506,0.509943,9.52372,1.38618,0.545855,9.55245,1.32154,0.481214,9.4926,8.29E-05,7.46E-05,8.91E-05,1.354613487,0.509739541,9.52341477,1.35506,0.509943,9.52372,1.39097,0.545855,9.55964,1.31197,0.469243,9.4926,0.000127691,7.75E-05,9.71E-05,0
1.35950495,0.510190438,9.521214533,1.35985,0.509943,9.52133,1.38379,0.545855,9.54767,1.3383,0.483608,9.4926,5.94E-05,7.52E-05,8.41E-05,1.358335833,0.509976957,9.521828331,1.35745,0.509943,9.52133,1.39097,0.545855,9.55245,1.32872,0.481214,9.4926,7.77E-05,7.49E-05,8.78E-05,1.357293597,0.509931866,9.522975853,1.35745,0.509943,9.52372,1.39097,0.545855,9.55724,1.31675,0.469243,9.4926,0.000108055,7.63E-05,9.36E-05,0
1.362270117,0.509232797,9.520300733,1.36224,0.509943,9.52133,1.38618,0.533884,9.54527,1.33112,0.486002,9.495,6.73E-05,6.95E-05,8.47E-05,1.360234414,0.509776121,9.521076803,1.35985,0.509943,9.52133,1.39097,0.545855,9.55245,1.33112,0.481214,9.4926,7.24E-05,7.47E-05,8.81E-05,1.359328125,0.509729168,9.52305967,1.35985,0.509943,9.52372,1.39337,0.545855,9.55964,1.32154,0.481214,9.4926,9.04E-05,7.61E-05,9.62E-05,0
1.363307333,0.509567987,9.520962967,1.36224,0.509943,9.52133,1.39097,0.536278,9.54767,1.3407,0.481214,9.49739,5.96E-05,8.28E-05,8.83E-05,1.362135639,0.509794078,9.521218519,1.36224,0.509943,9.52133,1.39097,0.545855,9.55485,1.33112,0.481214,9.4926,6.71E-05,7.56E-05,8.97E-05,1.360922555,0.509397987,9.522981478,1.36224,0.509943,9.52372,1.39337,0.545855,9.55964,1.32872,0.47882,9.4926,8.11E-05,7.60E-05,9.65E-05,0
1.363594667,0.509093142,9.519658333,1.36464,0.509943,9.51894,1.38618,0.536278,9.54767,1.33591,0.483608,9.495,5.97E-05,7.64E-05,8.73E-05,1.363109214,0.509275362,9.522686331,1.36224,0.509943,9.52372,1.39337,0.545855,9.55964,1.33112,0.481214,9.4926,6.53E-05,7.59E-05,0.000100909,1.362241233,0.509080373,9.522773985,1.36224,0.509943,9.52372,1.39337,0.545855,9.55964,1.33112,0.476426,9.4926,7.36E-05,7.67E-05,9.76E-05,0
1.365753233,0.509978947,9.524654383,1.36464,0.509943,9.52372,1.38858,0.545855,9.55485,1.34309,0.486002,9.49739,6.07E-05,7.63E-05,9.44E-05,1.364131333,0.508819819,9.523351417,1.36464,0.509943,9.52372,1.39337,0.545855,9.55964,1.33112,0.47882,9.4926,6.28E-05,7.65E-05,0.000102241,1.363424265,0.508894834,9.522471537,1.36464,0.509943,9.52133,1.39337,0.545855,9.55964,1.33112,0.476426,9.4926,6.74E-05,7.79E-05,9.76E-05,0
1.364224983,0.50758886,9.529327033,1.36464,0.507549,9.53091,1.39337,0.536278,9.55964,1.34309,0.483608,9.4926,6.36E-05,7.16E-05,9.94E-05,1.364651308,0.508468021,9.523650056,1.36464,0.507549,9.52372,1.39337,0.545855,9.55964,1.33591,0.476426,9.4926,6.08E-05,7.89E-05,0.000102286,1.36426218,0.508533728,9.522333902,1.36464,0.507549,9.52133,1.39337,0.545855,9.55964,1.33112,0.476426,9.49021,6.61E-05,7.82E-05,9.92E-05,0
1.365637667,0.50745718,9.52520505,1.36464,0.507549,9.52612,1.39097,0.53149,9.55006,1.34548,0.47882,9.495,5.72E-05,7.76E-05,9.05E-05,1.365129453,0.508209326,9.523619494,1.36464,0.507549,9.52372,1.39337,0.545855,9.55964,1.33591,0.476426,9.4926,6.15E-05,7.86E-05,0.000102399,1.364911322,0.508285541,9.52214039,1.36464,0.507549,9.52133,1.39337,0.545855,9.55964,1.33112,0.476426,9.48781,6.34E-05,7.78E-05,9.97E-05,0
1.365389967,0.50712201,9.522092567,1.36464,0.507549,9.52133,1.38858,0.533884,9.55245,1.3407,0.476426,9.495,5.88E-05,8.21E-05,9.33E-05,1.365657456,0.507875486,9.523533742,1.36464,0.507549,9.52372,1.39337,0.545855,9.55964,1.3383,0.476426,9.49021,6.26E-05,7.85E-05,0.000104136,1.365579642,0.508095211,9.521869888,1.36464,0.507549,9.52133,1.39576,0.545855,9.55964,1.33591,0.474032,9.48781,6.43E-05,7.99E-05,0.000101455,0
1.3661762,0.508015815,9.5207796,1.36703,0.507549,9.52133,1.39097,0.538672,9.54527,1.34309,0.483608,9.495,6.47E-05,8.22E-05,8.80E-05,1.365697978,0.50749709,9.522637914,1.36464,0.507549,9.52133,1.39337,0.538672,9.55964,1.3383,0.476426,9.48781,6.20E-05,7.73E-05,0.000104062,1.366301433,0.508007029,9.52152,1.36703,0.507549,9.52133,1.39576,0.545855,9.55964,1.33591,0.474032,9.48063,6.59E-05,7.97E-05,0.000104101,0
1.366762683,0.507090107,9.519143817,1.36703,0.507549,9.51894,1.38858,0.533884,9.54527,1.3383,0.47882,9.49021,6.75E-05,7.61E-05,9.34E-05,1.366486033,0.507453862,9.520682694,1.36703,0.507549,9.52133,1.39576,0.538672,9.55245,1.3383,0.474032,9.48781,6.39E-05,8.04E-05,9.47E-05,1.366997282,0.507832261,9.521165283,1.36703,0.507549,9.52133,1.39576,0.545855,9.55964,1.3383,0.474032,9.48063,6.68E-05,7.96E-05,0.000106927,0
1.365996367,0.507708568,9.519279417,1.36703,0.507549,9.51894,1.38858,0.536278,9.54288,1.34309,0.483608,9.48781,5.67E-05,7.46E-05,8.19E-05,1.367300631,0.507658693,9.519392533,1.36703,0.507549,9.51894,1.39576,0.538672,9.55485,1.3383,0.474032,9.48063,6.66E-05,8.16E-05,9.25E-05,1.367574223,0.507448012,9.520302593,1.36703,0.507549,9.51894,1.39576,0.538672,9.55964,1.3383,0.474032,9.48063,6.85E-05,7.90E-05,0.000106988,0
1.368953317,0.507329493,9.517595717,1.36942,0.507549,9.51894,1.39576,0.536278,9.54288,1.34548,0.474032,9.495,7.08E-05,9.02E-05,8.55E-05,1.368161161,0.507695935,9.518395633,1.36942,0.507549,9.51894,1.39576,0.538672,9.55485,1.3383,0.474032,9.48063,6.78E-05,8.06E-05,9.17E-05,1.368463998,0.507312347,9.518828973,1.36942,0.507549,9.51894,1.39576,0.538672,9.55485,1.3383,0.474032,9.48063,6.99E-05,7.92E-05,9.92E-05,0
1.37052525,0.508686163,9.517464083,1.37182,0.507549,9.51774,1.39576,0.536278,9.55485,1.34788,0.47882,9.48063,6.15E-05,8.31E-05,9.74E-05,1.369052236,0.507382709,9.517603614,1.36942,0.507549,9.51894,1.39576,0.536278,9.55485,1.3383,0.474032,9.48063,6.78E-05,7.94E-05,9.11E-05,1.36924283,0.507230152,9.517912425,1.36942,0.507549,9.51894,1.40055,0.538672,9.55485,1.3383,0.474032,9.48063,7.15E-05,7.87E-05,9.55E-05,0
1.37055315,0.507345462,9.516111167,1.37182,0.507549,9.51654,1.39337,0.533884,9.54767,1.35027,0.481214,9.48063,6.35E-05,7.67E-05,9.10E-05,1.370112244,0.507239726,9.516844783,1.36942,0.507549,9.51654,1.39576,0.536278,9.55485,1.34309,0.474032,9.48063,6.82E-05,7.91E-05,9.14E-05,1.370164947,0.507110448,9.517339827,1.36942,0.507549,9.51654,1.40055,0.538672,9.55485,1.3383,0.474032,9.48063,7.25E-05,7.75E-05,9.28E-05,0
1.37152265,0.50613646,9.516027483,1.37182,0.505155,9.51654,1.39337,0.53149,9.54767,1.34548,0.47882,9.48542,6.21E-05,7.29E-05,8.83E-05,1.371350514,0.507060836,9.516304808,1.37182,0.507549,9.51654,1.40055,0.536278,9.55485,1.34548,0.474032,9.48063,6.66E-05,7.86E-05,9.23E-05,1.370913077,0.506875427,9.517223717,1.37182,0.507549,9.51654,1.40055,0.536278,9.55485,1.3383,0.474032,9.48063,7.09E-05,7.68E-05,9.29E-05,0
1.373122733,0.506232212,9.514590833,1.37182,0.507549,9.51415,1.39576,0.529096,9.54288,1.34788,0.483608,9.48542,6.56E-05,7.30E-05,9.17E-05,1.372293483,0.506826749,9.516099953,1.37182,0.507549,9.51654,1.40055,0.536278,9.55485,1.34548,0.47882,9.48063,6.54E-05,7.52E-05,9.19E-05,1.37163767,0.506547435,9.517011817,1.37182,0.507549,9.51654,1.40055,0.536278,9.55485,1.34309,0.474032,9.48063,6.94E-05,7.71E-05,9.16E-05,0
1.373425983,0.506635227,9.516039567,1.37421,0.507549,9.51654,1.40055,0.536278,9.54288,1.34548,0.47882,9.48781,6.24E-05,7.20E-05,9.48E-05,1.372815525,0.506323322,9.516459022,1.37182,0.505155,9.51654,1.40055,0.536278,9.55006,1.34548,0.47882,9.48063,6.43E-05,7.31E-05,9.34E-05,1.37244088,0.506264534,9.516397338,1.37182,0.505155,9.51654,1.40055,0.536278,9.55485,1.34548,0.474032,9.48063,6.74E-05,7.76E-05,9.24E-05,0
1.374611133,0.50592497,9.516366583,1.37421,0.505155,9.51654,1.40055,0.529096,9.54288,1.35027,0.47882,9.48542,6.39E-05,6.87E-05,8.49E-05,1.373391436,0.505734111,9.516611297,1.37421,0.505155,9.51654,1.40055,0.536278,9.55006,1.34548,0.476426,9.48542,6.36E-05,7.26E-05,9.22E-05,1.372658743,0.505914597,9.51588379,1.37182,0.505155,9.51654,1.40055,0.536278,9.55485,1.34309,0.476426,9.48063,6.55E-05,7.71E-05,9.38E-05,0
1.3736575,0.505665603,9.5196185,1.37421,0.505155,9.51894,1.39576,0.53149,9.55006,1.35027,0.47882,9.495,5.75E-05,7.43E-05,9.64E-05,1.373809072,0.505524627,9.516129156,1.37421,0.505155,9.51654,1.40055,0.536278,9.55006,1.34548,0.476426,9.48542,6.41E-05,7.38E-05,9.32E-05,1.372812362,0.505359169,9.515186688,1.37182,0.505155,9.51415,1.40055,0.536278,9.55006,1.34309,0.476426,9.48063,6.55E-05,7.62E-05,9.47E-05,0
1.374008617,0.503810192,9.517024817,1.37421,0.502761,9.51654,1.39337,0.53149,9.54767,1.34548,0.476426,9.4926,6.54E-05,7.02E-05,8.39E-05,1.373477275,0.505124278,9.515774056,1.37421,0.505155,9.51654,1.40055,0.536278,9.55006,1.34309,0.476426,9.48542,6.47E-05,7.53E-05,9.43E-05,1.373019068,0.505060704,9.51441339,1.37421,0.505155,9.51415,1.40055,0.536278,9.55006,1.34309,0.474032,9.47584,6.59E-05,7.54E-05,9.83E-05,0
1.374028467,0.504879557,9.513134633,1.37421,0.505155,9.51175,1.39576,0.533884,9.55006,1.35027,0.481214,9.48542,6.91E-05,7.97E-05,8.37E-05,1.37324985,0.504540388,9.514849639,1.37421,0.505155,9.51415,1.40055,0.533884,9.55006,1.34309,0.476426,9.48542,6.56E-05,7.61E-05,9.64E-05,1.37330437,0.504932221,9.513585435,1.37421,0.505155,9.51415,1.40055,0.536278,9.55006,1.34309,0.474032,9.47584,6.58E-05,7.60E-05,0.000102606,0
1.37113195,0.503830122,9.512460233,1.37182,0.505155,9.51175,1.39576,0.53149,9.5357,1.34309,0.476426,9.48781,6.33E-05,8.10E-05,8.79E-05,1.372918031,0.504279696,9.513518239,1.37182,0.505155,9.51415,1.39815,0.533884,9.55006,1.34309,0.474032,9.47584,6.68E-05,7.65E-05,0.000101652,1.373309973,0.504753859,9.512947043,1.37421,0.505155,9.51175,1.40055,0.536278,9.55006,1.34309,0.469243,9.47584,6.63E-05,7.67E-05,0.000104253,0
1.372061433,0.503131885,9.510493067,1.37182,0.502761,9.50936,1.39815,0.53149,9.5357,1.34548,0.47882,9.48542,6.57E-05,7.69E-05,8.51E-05,1.373037725,0.504144032,9.511539811,1.37421,0.505155,9.51175,1.39815,0.533884,9.55006,1.34309,0.474032,9.47584,6.78E-05,7.71E-05,9.71E-05,1.373392963,0.504567916,9.512121077,1.37421,0.505155,9.51175,1.40294,0.533884,9.55006,1.34309,0.469243,9.47584,6.66E-05,7.63E-05,0.000105209,0
1.372620217,0.504360815,9.508378183,1.37182,0.505155,9.50936,1.39815,0.533884,9.53809,1.35027,0.474032,9.47584,7.32E-05,7.34E-05,8.73E-05,1.372899417,0.504250434,9.510070161,1.37182,0.505155,9.50936,1.40055,0.533884,9.55006,1.34309,0.469243,9.47584,6.85E-05,7.90E-05,9.18E-05,1.373258492,0.504471754,9.511105607,1.37421,0.505155,9.51175,1.40294,0.533884,9.55006,1.34309,0.469243,9.47584,6.64E-05,7.68E-05,0.000106597,0
1.374375667,0.504851623,9.507747933,1.37421,0.505155,9.50697,1.39815,0.53149,9.54048,1.35027,0.476426,9.47824,6.21E-05,7.95E-05,9.65E-05,1.372937319,0.50423314,9.509177706,1.37182,0.505155,9.50936,1.40294,0.533884,9.54048,1.34309,0.469243,9.47584,6.79E-05,7.77E-05,9.21E-05,1.373068963,0.504350853,9.509827985,1.37421,0.505155,9.50936,1.40294,0.533884,9.55006,1.34309,0.469243,9.47584,6.78E-05,7.68E-05,9.92E-05,0
1.373178767,0.5044486,9.508206917,1.37421,0.505155,9.50936,1.40055,0.529096,9.5333,1.35027,0.469243,9.47584,7.06E-05,8.22E-05,8.43E-05,1.373293064,0.504422012,9.508136314,1.37421,0.505155,9.50697,1.40294,0.533884,9.54048,1.34548,0.469243,9.47584,6.72E-05,7.68E-05,9.14E-05,1.372967233,0.504465771,9.508650127,1.37182,0.505155,9.50936,1.40294,0.533884,9.55006,1.34309,0.469243,9.47584,6.75E-05,7.82E-05,9.63E-05,0
1.374255883,0.504775795,9.5077799,1.37421,0.505155,9.50697,1.40294,0.529096,9.53809,1.34788,0.486002,9.47584,6.49E-05,7.20E-05,9.40E-05,1.373243194,0.504642796,9.50752785,1.37421,0.505155,9.50697,1.40294,0.533884,9.54048,1.34548,0.469243,9.47584,6.80E-05,7.64E-05,9.17E-05,1.372961245,0.504551556,9.50780742,1.37182,0.505155,9.50697,1.40294,0.533884,9.54048,1.34309,0.469243,9.47584,6.73E-05,7.78E-05,9.55E-05,0
1.373266417,0.504963352,9.506211883,1.37421,0.505155,9.50697,1.40294,0.526702,9.53809,1.34548,0.481214,9.47824,6.31E-05,7.50E-05,9.22E-05,1.373305044,0.504742555,9.507005858,1.37421,0.505155,9.50697,1.40294,0.533884,9.54048,1.34548,0.469243,9.47584,6.63E-05,7.81E-05,9.42E-05,1.373089302,0.504718347,9.506940407,1.37421,0.505155,9.50697,1.40294,0.538672,9.54048,1.34548,0.469243,9.47106,6.72E-05,7.69E-05,9.47E-05,0
1.371762217,0.50445659,9.506842283,1.37182,0.505155,9.50697,1.40055,0.533884,9.5357,1.34548,0.481214,9.47584,6.95E-05,7.65E-05,9.34E-05,1.373237197,0.504890186,9.506499131,1.37421,0.505155,9.50697,1.40294,0.533884,9.53809,1.34548,0.469243,9.47584,6.71E-05,7.74E-05,9.32E-05,1.373105663,0.504962542,9.506177943,1.37421,0.505155,9.50697,1.40294,0.538672,9.54048,1.34548,0.469243,9.46866,6.67E-05,7.64E-05,9.51E-05,0
1.372991317,0.504959372,9.505246233,1.37421,0.505155,9.50457,1.39337,0.53149,9.5333,1.35267,0.481214,9.47824,6.38E-05,8.39E-05,9.94E-05,1.373109489,0.505065091,9.505762994,1.37421,0.505155,9.50457,1.40294,0.538672,9.53809,1.34548,0.474032,9.47106,6.63E-05,7.58E-05,9.49E-05,1.373066135,0.505135316,9.506030323,1.37421,0.505155,9.50697,1.40294,0.538672,9.54767,1.34548,0.469243,9.46866,6.60E-05,7.59E-05,9.58E-05,0
