accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means6,accY_means6,accZ_means6,accX_medians6,accY_medians6,accZ_medians6,accX_maxes6,accY_maxes6,accZ_maxes6,accX_mins6,accY_mins6,accZ_mins6,accX_variances6,accY_variances6,accZ_variances6,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_variances20,accY_variances20,accZ_variances20,accX_variances30,accY_variances30,accZ_variances30,tags
1.344534083,0.464127928,9.512388283,1.34548,0.464455,9.51175,1.36703,0.488396,9.54048,1.32394,0.440514,9.48302,6.09E-05,6.42E-05,8.92E-05,1.344130453,0.463371133,9.51309475,1.34309,0.464455,9.51415,1.37421,0.488396,9.54288,1.31197,0.435726,9.47824,6.36E-05,6.39E-05,9.15E-05,1.344258873,0.463446416,9.512499397,1.34309,0.464455,9.51175,1.37421,0.497973,9.54288,1.31197,0.435726,9.47824,6.38E-05,6.57E-05,9.23E-05,0.016001916,0.001189258,0.000457012,0.02677843,0.002088552,0.000612059,0
1.345396017,0.464431188,9.509615633,1.34548,0.464455,9.50936,1.36942,0.486002,9.54048,1.32394,0.442908,9.47824,5.68E-05,6.34E-05,8.88E-05,1.3440467,0.463709628,9.512479592,1.34309,0.464455,9.51175,1.37421,0.49079,9.54288,1.31675,0.435726,9.47824,6.37E-05,6.49E-05,9.06E-05,1.344329485,0.463708566,9.512809038,1.34309,0.464455,9.51175,1.37421,0.493184,9.54288,1.31197,0.435726,9.47824,6.37E-05,6.56E-05,9.18E-05,0.020707109,0.001573929,0.000546265,0.029066664,0.002294106,0.000645411,0
1.342922167,0.463609205,9.51188175,1.34309,0.464455,9.51175,1.36942,0.483608,9.54288,1.31915,0.435726,9.48542,6.53E-05,5.93E-05,9.19E-05,1.344127189,0.464109972,9.511841825,1.34309,0.464455,9.51175,1.36942,0.49079,9.54288,1.31675,0.435726,9.47824,6.37E-05,6.43E-05,9.04E-05,1.344748465,0.463951168,9.513244763,1.34548,0.464455,9.51415,1.53941,0.541066,9.54288,1.29042,0.404603,9.46387,0.000103889,6.90E-05,9.44E-05,0.024798886,0.001906543,0.000628536,0.031097246,0.002478517,0.000670974,0
1.343887867,0.464774328,9.511861817,1.34309,0.464455,9.51175,1.36703,0.49079,9.53809,1.32154,0.442908,9.48542,6.24E-05,7.18E-05,9.25E-05,1.344451744,0.464340071,9.512058614,1.34548,0.464455,9.51175,1.37182,0.49079,9.54288,1.31675,0.435726,9.47824,6.28E-05,6.50E-05,9.30E-05,1.317068654,0.456881398,9.517398953,1.34309,0.462061,9.51415,1.7022,0.541066,9.62188,0.967216,0.34475,9.42317,0.009707302,0.000632234,0.000326466,0.02826553,0.002200165,0.000726648,0.032798309,0.002642128,0.000694533,0
1.345260483,0.465017733,9.511179333,1.34548,0.464455,9.51175,1.36703,0.488396,9.53809,1.31675,0.440514,9.48781,6.56E-05,6.15E-05,8.63E-05,1.345170019,0.464554212,9.512562753,1.34548,0.464455,9.51175,1.53941,0.541066,9.54288,1.29042,0.404603,9.46387,0.000129972,7.09E-05,9.81E-05,1.280999924,0.447212437,9.522658442,1.34309,0.462061,9.51654,1.7022,0.541066,9.62188,0.943275,0.325597,9.42317,0.019421401,0.00136788,0.0005512,0.031138898,0.002455094,0.000796218,0.034217059,0.002780018,0.000714244,0
1.34470985,0.46408004,9.515424867,1.344285,0.464455,9.51654,1.37182,0.488396,9.54288,1.32394,0.435726,9.48781,6.20E-05,6.90E-05,9.17E-05,1.298869395,0.452489957,9.520475925,1.34309,0.462061,9.51415,1.7022,0.541066,9.62188,0.967216,0.34475,9.42317,0.015310192,0.000962782,0.000460795,1.244347433,0.436903856,9.528167308,1.3407,0.459667,9.51894,1.7022,0.541066,9.62188,0.943275,0.325597,9.42317,0.026987619,0.002006602,0.000730131,0.033324319,0.00264567,0.000820674,0.035460809,0.002906166,0.000731178,0
1.348843733,0.465412778,9.515413117,1.34548,0.464455,9.51654,1.53941,0.541066,9.54048,1.29042,0.404603,9.46387,0.000448303,9.89E-05,0.000110113,1.239064076,0.436209433,9.529762436,1.3407,0.459667,9.51894,1.7022,0.541066,9.62188,0.943275,0.325597,9.42317,0.027932753,0.001935461,0.000732053,1.207124754,0.426300802,9.533534525,1.3383,0.457273,9.52133,1.7022,0.541066,9.62188,0.938487,0.325597,9.42317,0.032000999,0.00244192,0.000819407,0.03477818,0.002801128,0.000830916,0.036370789,0.003005849,0.000744812,0
1.06759227,0.392045658,9.557094667,1.0139,0.383056,9.56203,1.7022,0.536278,9.62188,0.967216,0.34475,9.42317,0.026970802,0.001030606,0.000666871,1.177789032,0.418682651,9.539320933,1.33112,0.447696,9.5333,1.7022,0.541066,9.62188,0.943275,0.325597,9.42317,0.033864845,0.002471286,0.000844838,1.169561315,0.41566822,9.539200167,1.32872,0.447696,9.5333,1.7022,0.541066,9.62188,0.92891,0.325597,9.42317,0.034314188,0.002650166,0.000836651,0.03554975,0.002893342,0.000818649,0.036901943,0.003076603,0.000751958,0
0.984090252,0.365926062,9.567600817,0.983975,0.366297,9.56682,1.02228,0.39742,9.60752,0.943275,0.325597,9.5357,9.44E-05,0.000114486,8.95E-05,1.115630168,0.400862595,9.548467786,0.993551,0.375874,9.55964,1.7022,0.541066,9.62188,0.938487,0.325597,9.42317,0.032364642,0.002409327,0.000747779,1.13197473,0.404907554,9.545330698,0.993551,0.375874,9.55724,1.7022,0.541066,9.62188,0.92891,0.325597,9.42317,0.03399802,0.002662723,0.000839151,0.035594285,0.002930342,0.000806992,0.037102663,0.00311593,0.000750178,0
0.976237603,0.359613637,9.5692128,0.976792,0.359115,9.56921,1.00552,0.387844,9.59794,0.948063,0.33278,9.54527,8.32E-05,7.80E-05,8.13E-05,1.053138798,0.383200149,9.556942317,0.98158,0.366297,9.56442,1.7022,0.541066,9.62188,0.92891,0.325597,9.42317,0.023258734,0.001737525,0.000545244,1.093863433,0.39382488,9.551189488,0.98158,0.366297,9.56203,1.7022,0.541066,9.62188,0.92891,0.325597,9.42317,0.030919184,0.002442378,0.000755359,0.034937462,0.002905089,0.000783611,0.036967406,0.003126276,0.000739644,1
0.9723073,0.358097393,9.56606045,0.972004,0.359115,9.56682,1.00073,0.383056,9.59794,0.938487,0.327992,9.53809,7.32E-05,7.16E-05,8.30E-05,0.989507561,0.364965111,9.566571308,0.976792,0.361509,9.56682,1.7022,0.536278,9.62188,0.92891,0.325597,9.42317,0.005804696,0.000398474,0.000204604,1.055465246,0.382761358,9.556438573,0.976792,0.363903,9.56442,1.7022,0.541066,9.62188,0.92891,0.325597,9.42317,0.024882587,0.001970479,0.000583744,0.033720209,0.002833219,0.000746683,0.048521829,0.006794944,0.001151883,1
0.969761628,0.358105365,9.56627205,0.96961,0.359115,9.56682,0.993551,0.387844,9.59076,0.92891,0.33278,9.54288,7.27E-05,7.93E-05,8.26E-05,0.972037999,0.358615431,9.56879715,0.972004,0.359115,9.56921,1.02228,0.39742,9.60752,0.92891,0.325597,9.5357,0.000126928,9.86E-05,9.07E-05,1.017070646,0.371475983,9.561258318,0.972004,0.359115,9.56682,1.7022,0.541066,9.62188,0.924122,0.313627,9.42317,0.015940318,0.001282989,0.000396343,0.031695014,0.002682831,0.000691577,0.080798522,0.019194756,0.002461423,1
0.967056313,0.356002548,9.573187067,0.967216,0.356721,9.572805,0.993551,0.387844,9.59794,0.938487,0.327992,9.54527,7.74E-05,8.11E-05,8.39E-05,0.968236058,0.356691508,9.568142044,0.967216,0.356721,9.56921,1.00552,0.387844,9.60034,0.92891,0.327992,9.5357,0.000104425,8.32E-05,9.47E-05,0.977938656,0.359968354,9.565783578,0.96961,0.356721,9.56682,1.7022,0.536278,9.62188,0.924122,0.313627,9.42317,0.003715605,0.000311051,0.000162599,0.02880687,0.002460099,0.000614679,0.113855523,0.033338454,0.00385183,1
0.962774895,0.353947582,9.570449717,0.962428,0.354327,9.56921,0.995945,0.378268,9.60034,0.933698,0.327992,9.54527,8.25E-05,8.41E-05,8.72E-05,0.965657099,0.355293616,9.567210297,0.964822,0.354327,9.56682,1.00073,0.387844,9.60034,0.924122,0.313627,9.53091,9.75E-05,8.64E-05,9.69E-05,0.966842432,0.355675735,9.566152242,0.967216,0.354327,9.56682,1.02228,0.39742,9.60752,0.924122,0.313627,9.53091,0.000147775,0.000106792,9.90E-05,0.0251997,0.002174618,0.000534983,0.145616777,0.047270497,0.00515465,1
0.96127861,0.35438252,9.563670183,0.962428,0.354327,9.56442,0.986369,0.383056,9.59315,0.933698,0.330386,9.5357,7.56E-05,8.01E-05,9.10E-05,0.963193188,0.354000131,9.566311175,0.962428,0.354327,9.56682,1.00073,0.387844,9.60034,0.924122,0.313627,9.53091,9.32E-05,8.93E-05,0.000102409,0.963752058,0.353974326,9.565415628,0.962428,0.354327,9.56442,1.00552,0.387844,9.60034,0.857087,0.308839,9.53091,0.000127854,9.54E-05,0.000101911,0.020761645,0.001805992,0.000443192,0.175941052,0.060677101,0.006380284,1
0.96076385,0.351226285,9.563622317,0.960034,0.351933,9.56442,1.00073,0.375874,9.58836,0.924122,0.313627,9.53091,8.98E-05,8.71E-05,8.08E-05,0.96100459,0.352502482,9.56539605,0.960034,0.351933,9.56442,1.00073,0.387844,9.60034,0.924122,0.313627,9.53091,8.77E-05,8.87E-05,0.000106567,0.960446613,0.352515518,9.56446913,0.960034,0.351933,9.56442,1.1372,0.387844,9.60273,0.83554,0.308839,9.48542,0.000151864,9.90E-05,0.000104338,0.039796134,0.007720841,0.001125952,0.207135488,0.073297415,0.007680574,1
0.957523833,0.350336488,9.560665717,0.95764,0.349538,9.55964,0.98158,0.380662,9.59076,0.938487,0.323203,9.5357,6.16E-05,8.26E-05,7.92E-05,0.958692956,0.351320719,9.563237319,0.95764,0.351933,9.56442,1.00313,0.383056,9.60034,0.857087,0.308839,9.53091,9.05E-05,8.87E-05,9.74E-05,0.957240118,0.351169629,9.563730945,0.95764,0.351933,9.56442,1.1372,0.387844,9.60273,0.83554,0.308839,9.48542,0.000167943,0.000101372,0.000107873,0.096098016,0.027646797,0.00331235,0.236767303,0.086007036,0.008932782,1
0.956630037,0.349119467,9.5607813,0.95764,0.349538,9.56203,0.988763,0.380662,9.58597,0.931304,0.320809,9.53091,6.86E-05,8.23E-05,8.20E-05,0.955427665,0.349833715,9.561453669,0.955245,0.349538,9.56203,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.000130945,9.25E-05,8.92E-05,0.954461366,0.349777853,9.563015893,0.955245,0.349538,9.56203,1.1372,0.387844,9.60273,0.83554,0.308839,9.48542,0.000166504,9.93E-05,0.000109168,0.152666003,0.049732814,0.005573287,0.264884347,0.097892683,0.010121825,2
0.95318651,0.348911972,9.560234683,0.952851,0.349538,9.55964,1.00313,0.375874,9.58836,0.857087,0.308839,9.5333,0.000101778,8.87E-05,9.10E-05,0.951921623,0.348209712,9.560621739,0.952851,0.347144,9.55964,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.000150315,9.13E-05,8.93E-05,0.95176002,0.3485397,9.561583413,0.952851,0.349538,9.56203,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.000164202,9.79E-05,9.88E-05,0.206174061,0.070509512,0.00755675,0.290991188,0.108877769,0.011172527,2
0.943183148,0.34502556,9.559747817,0.943275,0.34475,9.55964,1.1372,0.383056,9.60273,0.83554,0.313627,9.48542,0.000165467,8.74E-05,9.68E-05,0.948789998,0.347036598,9.559871608,0.948063,0.347144,9.55964,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.00013887,8.95E-05,8.84E-05,0.949339577,0.347493877,9.560270222,0.948063,0.347144,9.55964,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.000162253,9.64E-05,8.99E-05,0.253288366,0.089024097,0.009252866,0.315607716,0.11915412,0.01215388,2
0.940242357,0.3446385,9.5586786,0.940881,0.34475,9.55724,0.964822,0.371085,9.59076,0.912152,0.316021,9.52851,6.92E-05,8.24E-05,9.28E-05,0.945876503,0.345917355,9.559571033,0.945669,0.347144,9.55964,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.000133162,8.85E-05,8.97E-05,1.004205938,0.373059653,9.550224193,0.948063,0.347144,9.55964,2.16427,1.04383,9.60273,0.83554,0.277715,9.30107,0.053402337,0.013425421,0.001649035,0.296488172,0.104852866,0.010866135,0.338413556,0.128431127,0.013025484,2
0.941974103,0.344187603,9.559121533,0.940881,0.34475,9.55964,0.964822,0.368691,9.58358,0.91694,0.318415,9.52851,5.92E-05,7.74E-05,8.59E-05,0.942866574,0.344979001,9.558993783,0.943275,0.34475,9.55964,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.000113784,8.71E-05,8.89E-05,1.123108481,0.44036016,9.527666615,0.948063,0.347144,9.55724,2.22651,1.09889,9.60273,0.83554,0.277715,9.26995,0.170648784,0.051642302,0.005664614,0.331941069,0.119193384,0.012234417,0.359441662,0.136651674,0.013821684,2
0.94004286,0.343621027,9.558862267,0.940881,0.34475,9.55964,0.974398,0.373479,9.58358,0.912152,0.318415,9.52612,7.81E-05,8.36E-05,8.70E-05,1.035659191,0.388500386,9.542822986,0.940881,0.34475,9.55724,2.16427,1.04383,9.60273,0.83554,0.277715,9.30107,0.086481423,0.021724689,0.002555089,1.245915748,0.514074411,9.504164597,0.948063,0.349538,9.55485,2.22651,1.12283,9.60273,0.83554,0.277715,9.26995,0.265730004,0.08728655,0.009086138,0.359647682,0.1307185,0.01330752,0.378771901,0.143896026,0.014553018,2
0.938570463,0.343489343,9.5573178,0.938487,0.342356,9.55724,0.964822,0.368691,9.58118,0.909757,0.320809,9.5333,6.90E-05,8.38E-05,7.54E-05,1.236760213,0.501701352,9.505872772,0.943275,0.347144,9.55485,2.22651,1.09889,9.59076,0.904969,0.277715,9.26995,0.252057753,0.076611204,0.008196115,1.369234974,0.589476153,9.480754365,0.950457,0.351933,9.55245,2.22651,1.1372,9.60273,0.83554,0.277715,9.26995,0.33126134,0.113588112,0.011368742,0.378859574,0.139245191,0.013917062,0.391616935,0.147794614,0.015010304,2
1.509942213,0.610040282,9.4632099,1.76445,0.539869,9.438735,2.16427,1.04383,9.59076,0.904969,0.277715,9.30107,0.248772657,0.071118938,0.00729219,1.444319237,0.625508102,9.467033928,0.950457,0.354327,9.54767,2.22651,1.12283,9.59076,0.904969,0.277715,9.26995,0.344397205,0.114381823,0.011636821,1.49314353,0.665834347,9.45738563,0.952851,0.356721,9.54527,2.22651,1.14677,9.60273,0.83554,0.277715,9.26995,0.366340076,0.129331206,0.01256915,0.390123188,0.14494223,0.014244254,0.399559041,0.151202771,0.015333009,2
2.149789283,1.024231357,9.338046533,2.17145,1.04862,9.33459,2.22651,1.09889,9.47824,2.00147,0.790053,9.26995,0.00326834,0.003944344,0.000479178,1.652293937,0.751999649,9.428293503,2.02301,0.931304,9.3705,2.22651,1.1372,9.59076,0.904969,0.277715,9.26995,0.351719207,0.123223241,0.012006508,1.621903725,0.742906783,9.43287529,2.02301,0.931304,9.3705,2.3534,1.16832,9.59076,0.904969,0.277715,9.26037,0.37407468,0.133408819,0.012969831,0.393096449,0.147491481,0.014300981,0.403053216,0.153170782,0.015457224,2
2.1855965,1.087479,9.325645533,2.18581,1.08692,9.32502,2.21694,1.12283,9.35135,2.15948,1.0534,9.29628,6.91E-05,0.000145179,8.86E-05,1.860998804,0.88014513,9.389574347,2.17863,1.07495,9.33459,2.22651,1.14677,9.59076,0.904969,0.277715,9.26995,0.272183878,0.100666047,0.009391349,1.751355809,0.822664215,9.408129068,2.17863,1.07016,9.33459,2.3534,1.1779,9.59076,0.904969,0.277715,9.26037,0.348407101,0.127133164,0.012255009,0.387869283,0.146680501,0.014071635,0.402529247,0.153618322,0.015425037,2
2.1898223,1.103136883,9.326678983,2.1906,1.10368,9.32741,2.21454,1.1372,9.35614,2.16187,1.06298,9.30347,7.57E-05,0.000123916,8.89E-05,2.076367911,1.008855226,9.349128783,2.18581,1.09171,9.3298,2.3534,1.16832,9.59076,0.904969,0.277715,9.26037,0.106992565,0.045447573,0.004023135,1.881038147,0.902961916,9.383147045,2.18581,1.09171,9.3298,2.3534,1.18747,9.59076,0.904969,0.277715,9.26037,0.289844988,0.108327671,0.010328993,0.374274362,0.142626699,0.013596766,0.398029675,0.152552216,0.015226891,2
2.192272067,1.112493917,9.326547333,2.19299,1.11326,9.32741,2.21454,1.14677,9.35853,2.16905,1.07256,9.28671,7.02E-05,0.000122708,9.14E-05,2.197171408,1.097550648,9.323796531,2.19299,1.10607,9.32262,2.3534,1.1779,9.47824,2.00147,0.790053,9.26037,0.001698658,0.002210585,0.000253329,2.010516188,0.983687363,9.358580402,2.19299,1.10607,9.32502,2.3534,1.24493,9.59076,0.904969,0.277715,9.26037,0.197042359,0.076675749,0.007129091,0.354266401,0.134373936,0.012869161,0.389602664,0.14995306,0.014803462,2
2.2307851,1.115749917,9.314644417,2.2313,1.12044,9.31544,2.3534,1.16832,9.35614,2.17145,1.03186,9.26037,0.00163428,0.000753659,0.000213693,2.212006108,1.118039525,9.319005658,2.20018,1.11565,9.32023,2.3534,1.18747,9.35853,2.15948,1.03186,9.26037,0.000884161,0.000676756,0.000168727,2.140635021,1.065328949,9.333999423,2.20018,1.11565,9.32023,2.3534,1.24493,9.59076,0.904969,0.277715,9.26037,0.070438451,0.032125631,0.002797515,0.325561225,0.124112295,0.01187626,0.377095536,0.145754714,0.014251376,2
2.2347632,1.142212817,9.311216383,2.23369,1.14199,9.31065,2.25764,1.1779,9.34417,2.20736,1.10847,9.28432,8.01E-05,0.000121122,9.51E-05,2.220210569,1.128605608,9.316930708,2.22651,1.13241,9.31783,2.3534,1.24493,9.36571,2.12596,1.03186,9.26037,0.000802557,0.000595662,0.000166456,2.213553657,1.120515724,9.319041915,2.22651,1.13241,9.31783,2.3534,1.24493,9.47824,2.00147,0.790053,9.26037,0.001473238,0.002190272,0.000228233,0.286665215,0.110313522,0.01052327,0.360642457,0.140019697,0.013616761,2
2.238797483,1.147164617,9.3093013,2.23609,1.14917,9.31065,2.31031,1.18747,9.34177,2.19778,1.08931,9.27474,0.000210365,0.000170569,0.00010174,2.228533319,1.138066994,9.314402214,2.23369,1.14199,9.31304,2.3534,1.24493,9.36571,2.12596,1.03186,9.26037,0.000641321,0.000559182,0.000149276,2.22249039,1.134383542,9.316366102,2.2313,1.14199,9.31544,2.3534,1.24493,9.36571,2.12596,1.03186,9.26037,0.000733409,0.000868777,0.000153326,0.238452873,0.092975506,0.008830222,0.340245367,0.132641012,0.012818391,2
2.234823267,1.1508755,9.313195833,2.23369,1.15156,9.31304,2.30791,1.24493,9.36571,2.12596,1.04862,9.27713,0.000160441,0.000184412,0.000111231,2.236342736,1.146302681,9.312250128,2.23609,1.14917,9.31304,2.3534,1.24493,9.36571,2.12596,1.03186,9.26037,0.000378906,0.000475444,0.000123181,2.227956113,1.142206688,9.31464586,2.23369,1.14917,9.31424,2.3534,1.24493,9.36571,2.12596,1.03186,9.26037,0.00059909,0.00068266,0.000147991,0.181410381,0.072055848,0.006786442,0.315836617,0.123634385,0.011889902,2
2.2397588,1.1599052,9.311508017,2.23848,1.15994,9.31065,2.26242,1.19705,9.33938,2.21454,1.13001,9.28192,6.55E-05,0.000111177,8.98E-05,2.237737989,1.154162617,9.311690792,2.23848,1.15396,9.31065,2.31031,1.24493,9.36571,2.12596,1.04862,9.27474,0.00011361,0.000198846,0.00010352,2.236868548,1.145184528,9.312198638,2.23609,1.15156,9.31304,2.36537,1.31915,9.39205,2.12596,0.98158,9.21489,0.000873763,0.000750522,0.000163842,0.115181062,0.047555147,0.004413194,0.287486899,0.112999077,0.01079692,2
2.239128567,1.161908033,9.313634817,2.23848,1.16114,9.31304,2.26242,1.19466,9.34417,2.21454,1.13241,9.27953,6.47E-05,0.000112946,0.000109583,2.238653078,1.158078892,9.311228581,2.23848,1.15874,9.31065,2.31031,1.24493,9.36571,2.12596,1.04862,9.27474,0.000110742,0.000180902,0.000103878,2.246675968,1.151935472,9.308940188,2.24088,1.15635,9.31065,2.36537,1.31915,9.39205,2.12596,0.98158,9.21489,0.00088375,0.000747227,0.000165488,0.03975779,0.019449727,0.001739042,0.254982477,0.100769468,0.009537483,2
2.239156617,1.162909533,9.3112884,2.23848,1.16353,9.31065,2.26721,1.19466,9.34177,2.20736,1.12283,9.27953,7.50E-05,0.000121838,0.000102257,2.245344606,1.155704003,9.310046158,2.23848,1.15874,9.31065,2.36537,1.31915,9.39205,2.12596,0.98158,9.21489,0.000713442,0.000621186,0.000148043,2.251922652,1.159068258,9.307064352,2.24088,1.16114,9.30826,2.36537,1.31915,9.39205,2.12596,0.98158,9.21489,0.000808528,0.000626991,0.000162948,0.001973231,0.002301632,0.000277611,0.217788977,0.086755479,0.008166731,2
2.240253733,1.165710467,9.308443117,2.24088,1.16593,9.30826,2.26482,1.19466,9.34177,2.21933,1.13241,9.27953,7.05E-05,0.000114946,8.82E-05,2.254598439,1.160558644,9.306840658,2.24327,1.16353,9.30826,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000963718,0.000728426,0.000175261,2.256666973,1.163713573,9.30576992,2.24566,1.16353,9.30586,2.36537,1.31915,9.39205,2.12596,0.98158,9.21489,0.000847426,0.000666319,0.000167336,0.001397211,0.001360663,0.000221555,0.176374801,0.07111344,0.006657584,2
2.27894665,1.132915283,9.302206767,2.25764,1.14199,9.30107,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.002474444,0.002334902,0.000297694,2.261847294,1.165087408,9.304236997,2.24806,1.16832,9.30347,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.001012004,0.000828824,0.000184115,2.260908118,1.167941103,9.30472565,2.25045,1.16832,9.304665,2.36537,1.31915,9.39205,2.12596,0.98158,9.21489,0.000843389,0.000683199,0.000169553,0.001219377,0.001153743,0.000207673,0.131067628,0.053844744,0.004999441,2
2.290346267,1.18000335,9.293962833,2.28636,1.18508,9.29389,2.36298,1.2162,9.32262,2.25764,1.08931,9.26037,0.000261192,0.000402298,8.74E-05,2.269026936,1.169547064,9.301676539,2.27439,1.17311,9.30107,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000944626,0.000904138,0.000166453,2.265642835,1.172091238,9.303174613,2.272,1.1755,9.30347,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000788737,0.000691503,0.000162877,0.001026192,0.001005157,0.000187844,0.081577397,0.034918223,0.003199455,2
2.283251933,1.187077783,9.29588605,2.28397,1.18747,9.29628,2.30791,1.21381,9.32502,2.26003,1.15396,9.26756,6.96E-05,0.000133654,8.54E-05,2.276035656,1.173968794,9.299604906,2.27918,1.18029,9.29868,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000770094,0.000944568,0.000147624,2.269879213,1.175454145,9.301665075,2.27679,1.18029,9.30107,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000730334,0.000712275,0.000158016,0.000807364,0.000875076,0.000167735,0.027941734,0.014357899,0.001277103,2
2.282206417,1.188665967,9.298272067,2.28158,1.18747,9.29868,2.30312,1.22338,9.32741,2.25764,1.14917,9.26277,7.15E-05,0.000138235,9.57E-05,2.283021772,1.178413192,9.297811964,2.28397,1.18508,9.29628,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000513417,0.000973056,0.000132409,2.27420615,1.178683793,9.299883403,2.27918,1.18268,9.29868,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000633883,0.000721331,0.000143481,0.000685765,0.000696504,0.000156374,0.001724052,0.002125649,0.000250079,2
2.281208933,1.189439917,9.2988586,2.28158,1.18987,9.29868,2.30552,1.22099,9.32502,2.25524,1.15156,9.26516,6.66E-05,0.00013001,9.95E-05,2.283551094,1.188516356,9.296846275,2.28397,1.18987,9.29628,2.36298,1.22817,9.33459,2.25045,1.08931,9.26037,0.000108555,0.00019544,9.36E-05,2.278408182,1.182051512,9.29842456,2.28158,1.18747,9.29868,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000497586,0.000716469,0.000128845,0.000642777,0.000652012,0.000153001,0.001236284,0.001341714,0.000206471,2
2.282170433,1.19237685,9.297685467,2.28158,1.19226,9.29868,2.30791,1.22817,9.33459,2.25045,1.16114,9.26995,6.64E-05,0.000133717,9.07E-05,2.282226372,1.190883217,9.297155486,2.28158,1.19226,9.29628,2.3127,1.22817,9.33459,2.25045,1.14917,9.26277,6.86E-05,0.000139454,9.53E-05,2.282785402,1.185103217,9.29744257,2.28158,1.18987,9.29628,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000336491,0.000704808,0.000119389,0.000593758,0.000611996,0.000151075,0.002615826,0.001726713,0.000377575,2
2.282122583,1.193534267,9.296412633,2.28158,1.19466,9.29628,2.30552,1.22578,9.32741,2.26003,1.15156,9.26756,5.94E-05,0.000120667,8.77E-05,2.281880539,1.192468039,9.297291139,2.28158,1.19226,9.29628,2.3127,1.22817,9.33459,2.25045,1.14917,9.26277,6.83E-05,0.000136836,9.70E-05,2.283433782,1.19152182,9.297345973,2.28397,1.19226,9.29628,2.36298,1.23536,9.33459,2.25045,1.08931,9.26037,9.45E-05,0.000186208,0.000101559,0.000519667,0.000571345,0.000144977,0.01168982,0.001549742,0.001059359,2
2.282397933,1.194204517,9.2958181,2.28158,1.19466,9.29628,2.3127,1.22338,9.32741,2.25524,1.15635,9.26516,7.64E-05,0.000139764,0.000105084,2.282183792,1.193728297,9.297349664,2.28158,1.19466,9.29628,2.31509,1.23536,9.33459,2.25045,1.14438,9.26516,6.97E-05,0.000138422,9.84E-05,2.283006025,1.193336552,9.298829137,2.28397,1.19466,9.29868,2.31509,1.23536,9.34417,2.25045,1.14438,9.26037,7.11E-05,0.000145904,0.000118884,0.000458392,0.000552801,0.000142655,0.018525735,0.001407205,0.00155084,2
2.281176933,1.196586717,9.296699967,2.28158,1.19705,9.29628,2.3127,1.22817,9.32502,2.25764,1.17071,9.26756,6.87E-05,0.000114942,9.71E-05,2.282887378,1.195005197,9.297746697,2.28158,1.19466,9.29868,2.31509,1.23536,9.33459,2.25045,1.14438,9.26037,7.01E-05,0.000136903,0.000105095,2.283272148,1.19440596,9.299243295,2.28397,1.19466,9.29868,2.31509,1.23536,9.34417,2.25045,1.14438,9.26037,7.16E-05,0.000141653,0.000119236,0.000384217,0.000532177,0.000134092,0.024706254,0.001263068,0.001998312,2
2.284025933,1.196227517,9.298623217,2.28397,1.19705,9.29868,2.31509,1.23536,9.32741,2.25524,1.14438,9.26756,7.56E-05,0.000157632,0.000103686,2.283537089,1.1959675,9.299598197,2.28397,1.19705,9.29868,2.31509,1.23536,9.34417,2.25524,1.14438,9.26037,7.18E-05,0.000134278,0.00013406,2.283716632,1.195390358,9.29959442,2.28397,1.19466,9.29868,2.31509,1.23536,9.34417,2.25045,1.14438,9.26037,7.23E-05,0.000136021,0.000119619,0.000297776,0.000507135,0.000128095,0.030216815,0.001237942,0.002368008,2
