accX_variances5,accY_variances5,accZ_variances5,accSum_variance5,accX_variances10,accY_variances10,accZ_variances10,accSum_variance10,accX_variances20,accY_variances20,accZ_variances20,accSum_variance20,accX_variances30,accY_variances30,accZ_variances30,accSum_variance30,tags
0.000268689,0.000270461,0.000873774,0.001412924,0.000375314,0.000350581,0.000870299,0.001596194,0.000938132,0.000490598,0.000917768,0.002346498,0.020483783,0.002449196,0.001170757,0.024103736,0
0.00026908,0.000275628,0.000872356,0.001417064,0.00031329,0.000306991,0.00087634,0.001496621,0.000353022,0.00033319,0.0008571,0.001543312,0.02050166,0.002435625,0.001174172,0.024111457,0
0.000266703,0.000281325,0.000855175,0.001403203,0.000307813,0.000295251,0.000871208,0.001474272,0.000356494,0.000334762,0.000858123,0.001549379,0.020515935,0.002418169,0.001170063,0.024104167,0
0.000268482,0.000280716,0.000838001,0.001387199,0.000272811,0.000273561,0.000851689,0.001398061,0.000348627,0.000332277,0.000855675,0.001536579,0.02052586,0.00239997,0.001170378,0.024096208,0
0.000270886,0.00028167,0.000819705,0.001372261,0.000272306,0.000273543,0.000836917,0.001382766,0.000347983,0.00033139,0.000852876,0.001532249,0.007599467,0.00164079,0.001044409,0.010284666,0
0.000264855,0.000271201,0.000812864,0.00134892,0.000268329,0.000270829,0.00084318,0.001382338,0.00034559,0.000329838,0.000854448,0.001529876,0.001237729,0.000741385,0.000898093,0.002877207,0
0.000264023,0.000268111,0.000806065,0.001338199,0.000266657,0.000271839,0.00083908,0.001377576,0.000343291,0.000328931,0.000852654,0.001524876,0.001162873,0.000688175,0.000895251,0.002746299,0
0.000261637,0.000264501,0.000809548,0.001335686,0.000264338,0.000272879,0.000832255,0.001369472,0.000338303,0.000326863,0.000852325,0.001517491,0.001075641,0.000631281,0.000895054,0.002601976,0
0.000259309,0.000259087,0.00081579,0.001334186,0.000265026,0.000269857,0.000826966,0.001361849,0.0003325,0.000320891,0.000853355,0.001506746,0.000965568,0.000566999,0.000894917,0.002427484,0
0.000262568,0.000263623,0.000852135,0.001378326,0.000267912,0.000272612,0.00083601,0.001376534,0.000330511,0.000317632,0.000855545,0.001503688,0.000852249,0.000504051,0.000892995,0.002249295,0
0.000265476,0.000269856,0.000866887,0.001402219,0.000266054,0.000270555,0.000839944,0.001376553,0.00032581,0.000313355,0.000855941,0.001495106,0.000727754,0.000427578,0.000893203,0.002048535,0
0.000269433,0.000266617,0.000872637,0.001408687,0.000266832,0.00026738,0.000839351,0.001373563,0.000292298,0.000288225,0.000858304,0.001438827,0.000337863,0.000320613,0.000852607,0.001511083,0
0.000277848,0.000271558,0.000883662,0.001433068,0.000269706,0.000268071,0.000846565,0.001384342,0.000289221,0.00028177,0.000859207,0.001430198,0.00033743,0.000320552,0.000855705,0.001513687,0
0.000277069,0.000271141,0.000861062,0.001409272,0.000268251,0.0002651,0.000838417,0.001371768,0.000270509,0.000269308,0.000845269,0.001385086,0.000328766,0.000316875,0.000851499,0.00149714,0
0.00033922,0.000293244,0.000844004,0.001476468,0.000302333,0.000278411,0.000848678,0.001429422,0.000287449,0.000275958,0.00084343,0.001406837,0.000340563,0.000319466,0.000854138,0.001514167,0
0.000465532,0.000300067,0.000829065,0.001594664,0.000372487,0.00028493,0.000849176,0.001506593,0.000321368,0.000277867,0.000847151,0.001446386,0.000364826,0.000319279,0.000855684,0.001539789,0
0.000480967,0.00030118,0.000855121,0.001637268,0.000389598,0.000284063,0.000866508,0.001540169,0.000331023,0.00027793,0.0008543,0.001463253,0.000372476,0.000317954,0.000860888,0.001551318,0
0.000472913,0.000296403,0.000869702,0.001639018,0.000407893,0.000284702,0.000881577,0.001574172,0.000342501,0.000278806,0.000859188,0.001480495,0.000379641,0.000316309,0.000866516,0.001562466,0
0.000444071,0.000295283,0.000890035,0.001629389,0.00041838,0.00028436,0.000880195,0.001582935,0.00035455,0.00027722,0.00085635,0.00148812,0.00038585,0.000311776,0.000866745,0.001564371,0
0.000376027,0.000265743,0.000901857,0.001543627,0.000418165,0.000281166,0.000874973,0.001574304,0.000363788,0.00027707,0.000858824,0.001499682,0.000391968,0.000307884,0.000867178,0.00156703,0
0.000279756,0.000259734,0.000891872,0.001431362,0.000417594,0.000281724,0.000861541,0.001560859,0.000372325,0.000276574,0.000854425,0.001503324,0.000395813,0.000304834,0.00086292,0.001563567,0
0.000273464,0.000264834,0.000859197,0.001397495,0.00041109,0.000283946,0.000857283,0.001552319,0.000381475,0.000276334,0.000852702,0.001510511,0.00037891,0.000288399,0.000863359,0.001530668,0
0.000274237,0.000269731,0.000848561,0.001392529,0.00039252,0.000283325,0.000859447,0.001535292,0.000392578,0.000276688,0.000857202,0.001526468,0.000383256,0.000283528,0.000864268,0.001531052,0
0.000276683,0.000268361,0.000847682,0.001392726,0.000369189,0.000282033,0.000869419,0.001520641,0.000404431,0.000275133,0.000857651,0.001537215,0.000379607,0.000274945,0.000857642,0.001512194,0
0.00027807,0.000266426,0.000843928,0.001388424,0.000331987,0.000266195,0.000873491,0.001471673,0.000407607,0.000274331,0.000863206,0.001545144,0.000386038,0.000274434,0.000856611,0.001517083,0
0.000277808,0.000260921,0.00086393,0.001402659,0.000283824,0.000260389,0.000878071,0.001422284,0.000412099,0.000275174,0.000865512,0.001552785,0.00039179,0.000274141,0.000860655,0.001526586,0
0.000278916,0.000256374,0.000866746,0.001402036,0.000280931,0.000260612,0.000862986,0.001404529,0.000413039,0.000274099,0.000865998,0.001553136,0.000397518,0.000273782,0.000859958,0.001531258,0
0.000276664,0.000248866,0.000859257,0.001384787,0.000278751,0.00025946,0.000854129,0.00139234,0.000409355,0.000273539,0.000868337,0.001551231,0.000399674,0.000273882,0.000859484,0.00153304,0
0.000275759,0.000249354,0.000855138,0.001380251,0.000277341,0.000258815,0.000852011,0.001388167,0.000401441,0.000272658,0.000866501,0.0015406,0.000402661,0.000272413,0.000856932,0.001532006,0
0.00027331,0.000248256,0.000844889,0.001366455,0.000276393,0.000257388,0.000845472,0.001379253,0.000390273,0.000270065,0.000860332,0.00152067,0.000404075,0.000271622,0.000855941,0.001531638,0
0.000268275,0.00025173,0.000835061,0.001355066,0.000273117,0.000256405,0.000849739,0.001379261,0.000378782,0.000269736,0.000855658,0.001504176,0.000404167,0.000271056,0.000854243,0.001529466,0
0.000269098,0.000254874,0.00083068,0.001354652,0.000274023,0.000255598,0.000848884,0.001378505,0.000367294,0.000270183,0.000853032,0.001490509,0.00040596,0.000270434,0.000852652,0.001529046,0
0.000270561,0.00026026,0.000826825,0.001357646,0.000273616,0.000254623,0.000842916,0.001371155,0.00034824,0.000269275,0.000851151,0.001468666,0.000407257,0.00027034,0.000853746,0.001531343,0
0.000267637,0.000263251,0.000832137,0.001363025,0.000271684,0.00025626,0.000843504,0.001371448,0.000327471,0.000269178,0.000856549,0.001453198,0.000407365,0.000269489,0.000854567,0.001531421,0
0.000266168,0.000267003,0.000838935,0.001372106,0.000269709,0.000257767,0.00084184,0.001369316,0.000304996,0.000261971,0.000857881,0.001424848,0.00040271,0.000269401,0.000857485,0.001529596,0
0.000270283,0.000269415,0.000863151,0.001402849,0.000269462,0.000260713,0.000848994,0.001379169,0.000279561,0.00026053,0.000863641,0.001403732,0.000399776,0.000270942,0.000861084,0.001531802,0
0.000275318,0.000270049,0.000889546,0.001434913,0.000272975,0.000262608,0.00086005,0.001395633,0.000278612,0.000261629,0.000861698,0.001401939,0.000395284,0.000270928,0.000864999,0.001531211,0
0.00027522,0.000270502,0.000904309,0.001450031,0.000273674,0.000265608,0.000865616,0.001404898,0.00027751,0.00026254,0.000859958,0.001400008,0.000388267,0.000271415,0.000867908,0.00152759,0
0.000282089,0.000265816,0.000885231,0.001433136,0.000275244,0.000264577,0.000858541,0.001398362,0.000277358,0.000261692,0.000855331,0.001394381,0.000379026,0.000270332,0.000864233,0.001513591,0
0.000289699,0.000268727,0.000865712,0.001424138,0.000278394,0.000267826,0.000852241,0.001398461,0.000278197,0.000262681,0.000848954,0.001389832,0.000368559,0.000269817,0.000857933,0.001496309,0
0.000286048,0.000260654,0.000852216,0.001398918,0.000278434,0.000265014,0.000857562,0.00140101,0.000276621,0.000260719,0.000853747,0.001391087,0.000358315,0.00026846,0.000856523,0.001483298,0
0.000283926,0.000256356,0.00083441,0.001374692,0.000279632,0.00026324,0.000861847,0.001404719,0.000277608,0.00025945,0.000855551,0.001392609,0.000348239,0.000268131,0.000856218,0.001472588,0
0.000282427,0.000254949,0.000819861,0.001357237,0.000278896,0.000262726,0.000862155,0.001403777,0.000277179,0.000258718,0.000852834,0.001388731,0.000332697,0.000267336,0.000855218,0.001455251,0
0.000279081,0.000261195,0.000837227,0.001377503,0.000280779,0.000263486,0.000861656,0.001405921,0.000277183,0.000259989,0.000852634,0.001389806,0.000316657,0.000267477,0.000858476,0.00144261,0
0.000280163,0.000258284,0.000872143,0.00141059,0.000284986,0.000263542,0.000869041,0.001417569,0.000278193,0.000260813,0.000855504,0.00139451,0.000301702,0.000262685,0.000861913,0.0014263,0
0.000278579,0.000263584,0.000872479,0.001414642,0.000282287,0.000262427,0.000863222,0.001407936,0.000276612,0.000261675,0.000856235,0.001394522,0.000283112,0.00026127,0.000863838,0.00140822,0
0.000268445,0.000270453,0.000880144,0.001419042,0.000276195,0.000264062,0.000857913,0.00139817,0.000275212,0.000263436,0.00085913,0.001397778,0.000279672,0.000262607,0.00086085,0.001403129,0
0.000271008,0.000269008,0.0008932,0.001433216,0.000276674,0.000262677,0.000856724,0.001396075,0.00027575,0.00026435,0.000862042,0.001402142,0.000278833,0.000262853,0.000860048,0.001401734,0
0.000268658,0.000266757,0.000898548,0.001433963,0.000273879,0.000264172,0.000867967,0.001406018,0.000275028,0.000264654,0.000864185,0.001403867,0.000277509,0.000262841,0.00086073,0.00140108,0
0.000265214,0.000266949,0.000863053,0.001395216,0.000272667,0.000262573,0.000867836,0.001403076,0.000275867,0.000265272,0.000860849,0.001401988,0.000277326,0.000262821,0.000856365,0.001396512,0
0.000268702,0.00026257,0.000854738,0.00138601,0.000273602,0.000263038,0.000863708,0.001400348,0.000276212,0.000264235,0.000861963,0.00140241,0.000276372,0.000261765,0.000858732,0.001396869,0
0.000281482,0.000262025,0.000839748,0.001383255,0.000274918,0.000266405,0.00086024,0.001401563,0.000277382,0.000265017,0.000862308,0.001404707,0.000277277,0.000262053,0.000858831,0.001398161,0
0.000276844,0.000263456,0.000821899,0.001362199,0.000273891,0.000266656,0.000857425,0.001397972,0.0002764,0.00026484,0.000860488,0.001401728,0.000276452,0.00026161,0.000855558,0.00139362,0
1.265654194,3.244125922,45.7730962,50.28287632,0.660298599,1.62678726,25.12624428,27.41333014,0.337120677,0.814633506,13.12450081,14.27625499,0.226283707,0.543409445,8.874825198,9.64451835,0
1.583378945,3.571653939,82.18278368,87.33781656,0.917051186,1.788985551,52.82380827,55.52984501,0.489965003,0.895387504,29.34759223,30.73294474,0.333541429,0.597191543,20.21810845,21.14884142,0
1.618684067,3.767896812,88.83883366,94.22541454,1.104276384,1.917428358,73.08449489,76.10619963,0.625877315,0.967222044,43.71239335,45.30549271,0.43348497,0.6467921,30.73603139,31.81630846,0
1.369266889,3.835740928,65.74702815,70.95203597,1.220405835,2.013340293,85.91668597,89.1504321,0.744120465,1.030618651,56.22417306,57.99891218,0.525635153,0.692507022,40.43212741,41.65026959,0
0.834470393,3.777039041,12.86847437,17.4799838,1.265373419,2.077198152,91.3099024,94.65247397,0.844701834,1.085745105,66.87279075,68.80323769,0.609988146,0.734457815,49.30058385,50.64502981,1
0.000288454,0.000302079,0.000862225,0.001452758,1.238728018,2.109483252,89.25665753,92.6048688,0.927406574,1.132978975,75.66316605,77.7235516,0.686433975,0.772899057,57.34312483,58.80245786,1
0.000277904,0.000287729,0.000857267,0.0014229,1.140598842,2.109903993,79.76234819,83.01285103,0.992177319,1.172181699,82.59486208,84.7592211,0.754908491,0.807656309,64.55976374,66.12232854,1
0.000280259,0.000281187,0.000838715,0.001400161,0.970830237,2.079379281,62.82455245,65.87476197,1.038946371,1.203401608,87.66055199,89.90289997,0.815378704,0.838876329,70.9466738,72.60092883,1
0.000277421,0.000281963,0.000824152,0.001383536,0.729950174,2.017411064,38.44712798,41.19448922,1.067855028,1.226778671,90.86780179,93.16243549,0.867875613,0.866559328,76.50659716,78.2410321,1
0.000278501,0.000277632,0.000837244,0.001393377,0.417867475,1.924395249,6.621245199,8.963507923,1.078938748,1.242255063,92.2188667,94.54006051,0.912525873,0.890650649,81.24198493,83.04516145,1
0.000285562,0.000276628,0.000845823,0.001408013,0.000287113,0.000317483,0.000856054,0.00146065,1.072206973,1.250005245,91.70491026,94.02712248,0.949252728,0.911310059,85.14941897,87.00998176,1
0.000282939,0.000265441,0.000852037,0.001400417,0.000280426,0.000292128,0.000854627,0.001427181,1.0477853,1.250061324,89.32760795,91.62545457,0.978144315,0.928517829,88.2265328,90.13319494,1
0.000285621,0.000265841,0.000857275,0.001408737,0.000282917,0.000282752,0.000847864,0.001413533,1.005543939,1.242292721,85.09278006,87.34061672,0.999036379,0.942301697,90.47987362,92.4212117,1
0.000305677,0.000277319,0.00089728,0.001480276,0.00029203,0.000287814,0.000860673,0.001440517,0.945692678,1.226666966,78.99771318,81.17007282,1.01234088,0.952405594,91.90597045,93.87071692,1
0.000307517,0.000283142,0.000887353,0.001478012,0.000295975,0.000286994,0.000862392,0.001445361,0.868027012,1.203376255,71.04474989,73.11615316,1.017881024,0.959079608,92.50147712,94.47843775,1
0.000301733,0.000279696,0.00086972,0.001451149,0.00030075,0.000283379,0.000857859,0.001441988,0.772263732,1.172204784,61.22708377,63.17155229,1.015422757,0.962296538,92.27246919,94.25018849,1
0.000298866,0.0002764,0.000850251,0.001425517,0.000303274,0.000275813,0.000851066,0.001430153,0.658531026,1.133197965,49.54973222,51.34146121,1.004967544,0.962158571,91.21764678,93.1847729,1
0.000292276,0.000274621,0.00084171,0.001408607,0.000307541,0.000275538,0.00084936,0.001432439,0.526704744,1.086796484,36.01296308,37.62646431,0.986477901,0.958537895,89.33266233,91.27767813,1
0.000269558,0.000260877,0.000850777,0.001381212,0.000302194,0.00027121,0.000874193,0.001447597,0.376986597,1.032560631,20.61704279,22.02659002,0.9599759,0.951560403,86.62263014,88.53416644,1
0.000263649,0.000258124,0.000845319,0.001367092,0.000295493,0.000271495,0.000866212,0.0014332,0.209294286,0.970694534,3.357511569,4.537500389,0.925457108,0.94117616,83.08797705,84.95461032,1
0.000266103,0.000261055,0.000836392,0.00136355,0.000289028,0.000270792,0.000852924,0.001412744,0.000304086,0.000322073,0.000854513,0.001480672,0.88283305,0.92732533,78.72434204,80.53450042,1
0.000267901,0.000269299,0.000847629,0.001384829,0.000285062,0.00027292,0.000849069,0.001407051,0.000299265,0.000301568,0.000851804,0.001452637,0.832309261,0.910141908,73.53279858,75.27524975,1
0.000258201,0.000273504,0.000841991,0.001373696,0.000275698,0.000274047,0.000841933,0.001391678,0.0003004,0.000293769,0.000844905,0.001439074,0.773937485,0.889422319,67.51479298,69.17815278,1
0.000263972,0.000275169,0.00082373,0.001362871,0.000267061,0.000268518,0.000837116,0.001372695,0.000299589,0.000288832,0.000849002,0.001437423,0.707387167,0.865364875,60.67093075,62.24368279,1
0.000272222,0.00027473,0.00083321,0.001380162,0.000268174,0.00026756,0.000839185,0.001374919,0.000300451,0.00028501,0.000850767,0.001436228,0.632898854,0.837923467,53.00389976,54.47472208,1
0.000272475,0.00027519,0.000862938,0.001410603,0.000269826,0.000269224,0.00084956,0.00138861,0.000301176,0.000281856,0.000853694,0.001436726,0.55027309,0.806913808,44.50559411,45.86278101,1
0.000278039,0.0002683,0.000865204,0.001411543,0.000273521,0.000269697,0.000856288,0.001399506,0.000300358,0.000276487,0.000853717,0.001430562,0.459607143,0.772432323,35.18075304,36.41279251,1
0.000281824,0.000264475,0.000873144,0.001419443,0.000270179,0.000269581,0.000857495,0.001397255,0.000298447,0.000275527,0.000853505,0.001427479,0.360934535,0.73472651,25.03035979,26.12602084,1
0.000277668,0.000257998,0.000855819,0.001391485,0.000270921,0.000266803,0.000839661,0.001377385,0.000293752,0.000271962,0.000856915,0.001422629,0.254316874,0.693499084,14.05424926,15.00206522,1
0.000421509,0.000412359,0.00095905,0.001792918,0.000346908,0.000343818,0.000895981,0.001586707,0.000326316,0.000311051,0.000881051,0.001518418,0.139727588,0.648954134,2.248929649,3.037611371,1
0.015860011,0.014529096,0.002795456,0.033184563,0.008385962,0.007744361,0.001833164,0.017963487,0.00438699,0.004121222,0.001343725,0.009851937,0.003020473,0.002953581,0.001181616,0.00715567,1
0.016597951,0.019209636,0.002916704,0.038724291,0.009345054,0.011439545,0.001923502,0.022708101,0.005000722,0.006329653,0.001393601,0.012723976,0.003433923,0.004523771,0.001215959,0.009173653,1
0.016073264,0.019956243,0.002968525,0.038998032,0.010012585,0.014149745,0.002008371,0.026170701,0.005568472,0.008278495,0.00144727,0.015294237,0.003835484,0.00597784,0.001251255,0.011064579,1
0.014537243,0.016789015,0.003102728,0.034428986,0.01051412,0.015885465,0.002144987,0.028544572,0.006129928,0.009993356,0.001534247,0.017657531,0.004257767,0.007320716,0.001316976,0.012895459,1
0.011216415,0.009523774,0.002854216,0.023594405,0.010545678,0.016585109,0.002187034,0.029317821,0.006548597,0.011451606,0.001581293,0.019581496,0.004605555,0.008545325,0.00135518,0.01450606,1
0.000484357,0.000311859,0.001032365,0.001828581,0.010248124,0.016267585,0.00217508,0.028690789,0.006884565,0.012636645,0.001613299,0.021134509,0.004922319,0.009633199,0.001381838,0.015937356,1
0.000484271,0.000307928,0.001032755,0.001824954,0.009670822,0.014854045,0.002133473,0.02665834,0.007140412,0.0135576,0.001641125,0.022339137,0.005210486,0.010599273,0.001406746,0.017216505,1
0.000482835,0.000302734,0.001027317,0.001812886,0.008724381,0.01252873,0.002077983,0.023331094,0.00732719,0.01422456,0.00166329,0.02321504,0.005478039,0.011452284,0.001430739,0.018361062,1
0.01192487,0.035519101,0.00662935,0.054073321,0.013232139,0.026353819,0.004870168,0.044456126,0.009938883,0.021996653,0.00305286,0.034988396,0.007306445,0.016830527,0.002367586,0.026504558,1
0.028605175,0.043888234,0.006846642,0.079340051,0.021932047,0.027877131,0.004892582,0.05470176,0.013263797,0.022376975,0.003075809,0.038716581,0.009324681,0.016997763,0.002377583,0.028700027,1
0.036149563,0.046824714,0.006911544,0.089885821,0.023755493,0.02777893,0.004137383,0.055671806,0.016380991,0.022782586,0.003100797,0.042264374,0.011241037,0.017168118,0.002386367,0.030795522,1
0.034653177,0.044304215,0.006804344,0.085761736,0.029323037,0.030639054,0.004238972,0.064201063,0.019362821,0.023187414,0.00312348,0.045673715,0.013108502,0.017344984,0.002397099,0.032850585,1
0.023592305,0.036237551,0.00646979,0.066299646,0.032562317,0.032153353,0.004268979,0.068984649,0.022129509,0.023627615,0.003143429,0.048900553,0.0148774,0.017532308,0.002406442,0.03481615,1
0.000271017,0.000274093,0.000800419,0.001345529,0.03329097,0.032273097,0.004162469,0.069726536,0.024684694,0.024084919,0.003157151,0.051926764,0.01654561,0.01774374,0.002411809,0.036701159,1
0.000268506,0.000276757,0.000806192,0.001351455,0.03177354,0.030912577,0.004090728,0.066776845,0.027002751,0.024496885,0.003178505,0.054678141,0.018108165,0.017937252,0.002421827,0.038467244,1
0.00035037,0.000376598,0.000859148,0.001586116,0.028245938,0.028474911,0.004015715,0.060736564,0.029440714,0.025157935,0.003205915,0.057804564,0.019808316,0.018261765,0.002440789,0.04051087,1
0.000395422,0.000403317,0.000844989,0.001643728,0.022157552,0.024415793,0.003870445,0.05044379,0.031701821,0.025769074,0.003227257,0.060698152,0.021460078,0.018570654,0.002455562,0.042486294,1
0.000405347,0.00039356,0.000873247,0.001672154,0.013294903,0.018743314,0.003676208,0.035714425,0.033719264,0.02639131,0.003256862,0.063367436,0.023005018,0.018874733,0.002472972,0.044352723,1
0.000377396,0.000383604,0.00088693,0.00164793,0.000427571,0.000397281,0.000845158,0.00167001,0.035416395,0.027040959,0.00328574,0.065743094,0.024401278,0.019189369,0.002482654,0.046073301,1
0.000300675,0.000325436,0.000893413,0.001519524,0.000424888,0.000402592,0.000851622,0.001679102,0.036807096,0.027633018,0.003282077,0.067722191,0.025677257,0.019494948,0.002496625,0.04766883,1
0.000257107,0.000265027,0.000852356,0.00137449,0.00040889,0.000386956,0.000857773,0.001653619,0.032245493,0.025395829,0.002844247,0.060485569,0.02682115,0.019789258,0.002508961,0.049119369,1
0.000256815,0.00027028,0.000867054,0.001394149,0.000389412,0.000377419,0.000857651,0.001624482,0.030801415,0.024397229,0.002818282,0.058016926,0.027837685,0.020077663,0.002522466,0.050437814,1
0.000326709,0.000454702,0.000902128,0.001683539,0.00039373,0.00044532,0.000888182,0.001727232,0.02864155,0.023018363,0.002777624,0.054437537,0.028732134,0.020386352,0.002541717,0.051660203,1
0.000326668,0.000474119,0.000908038,0.001708825,0.000362385,0.000430652,0.000897355,0.001690392,0.025704943,0.021099411,0.00266865,0.049473004,0.029507681,0.020591892,0.002548235,0.052647808,1
0.000325651,0.000492438,0.000904515,0.001722604,0.000314407,0.000414638,0.000899353,0.001628398,0.022165957,0.018783518,0.002578945,0.04352842,0.030165382,0.020769988,0.002553807,0.053489177,1
0.00201154,0.008952883,0.001502478,0.012466901,0.001136518,0.004616701,0.001177318,0.006930537,0.018227866,0.018526041,0.002650317,0.039404224,0.030753963,0.022780727,0.002670999,0.056205689,1
0.088424951,0.126973315,0.007557335,0.222955601,0.049966368,0.071435044,0.004566805,0.125968217,0.036079002,0.053298174,0.004418839,0.093796015,0.041814028,0.052236023,0.004090992,0.098141043,1
0.13986218,0.193156323,0.010780833,0.343799336,0.093563725,0.128731324,0.007359096,0.229654145,0.056269138,0.08461926,0.005976714,0.146865112,0.054094255,0.08218712,0.005488273,0.141769648,1
0.144980328,0.201396166,0.011694936,0.35807143,0.127500362,0.177357717,0.010051779,0.314909858,0.075794758,0.109529741,0.006416277,0.191740776,0.06662861,0.113475729,0.007068905,0.187173244,1
0.103584585,0.138070594,0.008788429,0.250443608,0.156146135,0.21451829,0.012138195,0.38280262,0.102097276,0.144772309,0.008314421,0.255184006,0.081485371,0.146038873,0.008710582,0.236234826,1
0.005978512,0.007827511,0.002014012,0.015820035,0.17134879,0.22965912,0.013135599,0.414143509,0.126253349,0.173661133,0.009953082,0.309867564,0.093616881,0.171015156,0.009879812,0.274511849,1
0.003385301,0.004015378,0.001513204,0.008913883,0.170557623,0.224975217,0.013099639,0.408632479,0.146771572,0.197529278,0.011305948,0.355606798,0.107623722,0.193069109,0.011112978,0.311805809,1
0.002306051,0.00268952,0.0013387,0.006334271,0.153596275,0.200224723,0.011885676,0.365706674,0.163555848,0.216573776,0.012397884,0.392527508,0.121091949,0.211744701,0.01217365,0.3450103,1
0.000454038,0.000360594,0.000919438,0.00173407,0.119825888,0.15371518,0.00952926,0.283070328,0.176458119,0.230802787,0.013233732,0.420494638,0.133910337,0.227021628,0.013053817,0.373985782,1
0.000299985,0.000333752,0.000933307,0.001567044,0.069368004,0.085572109,0.006004399,0.160944512,0.185563984,0.240028356,0.013843131,0.439435471,0.1462287,0.238920089,0.013806863,0.398955652,1
0.000296531,0.000349367,0.000901238,0.001547136,0.005161866,0.005376212,0.001611625,0.012149703,0.190069309,0.244880367,0.01416947,0.449119146,0.157947217,0.247186804,0.014409704,0.419543725,1
0.000302316,0.00034853,0.000878497,0.001529343,0.002671739,0.002765439,0.001270234,0.006707412,0.190318675,0.244716791,0.014215088,0.449250554,0.169110558,0.251891467,0.014793028,0.435795053,1
0.07162392,0.024927368,0.00623171,0.102782998,0.041621112,0.015392872,0.004163806,0.06117779,0.225999792,0.256210882,0.016902057,0.499112731,0.211691174,0.267451565,0.017388359,0.496531098,1
0.123844899,0.028690808,0.00798579,0.160521497,0.078967046,0.01786153,0.005492569,0.102321145,0.262448386,0.255218253,0.018488388,0.536155027,0.259593128,0.274383986,0.018712343,0.552689457,1
0.135802015,0.027922807,0.008091336,0.171816158,0.107536181,0.020451643,0.006639812,0.134627636,0.28611531,0.245853831,0.019306104,0.551275245,0.300218834,0.287258948,0.020752393,0.608230175,1
0.106281805,0.023222355,0.006523814,0.136027974,0.12601513,0.021663135,0.007263079,0.154941344,0.296413232,0.228547744,0.019327212,0.544288188,0.335120992,0.296534902,0.022445358,0.654101252,1
0.035865551,0.014994016,0.00316177,0.054021337,0.134138187,0.02166809,0.007420297,0.163226574,0.293437303,0.20339474,0.018658893,0.515490936,0.364266882,0.302221828,0.023797525,0.690286235,1
0.000313427,0.000263229,0.000928647,0.001505303,0.131881344,0.020587523,0.007136039,0.159604906,0.277235649,0.170160108,0.01715851,0.464554267,0.387701614,0.304280818,0.024804883,0.716787315,1
0.000297833,0.00026151,0.000924806,0.001484149,0.11894459,0.018590144,0.006458039,0.143992773,0.247178455,0.128087791,0.01488577,0.390152016,0.40513688,0.302879566,0.025492914,0.73350936,1
0.000294835,0.00026331,0.000900808,0.001458953,0.095770933,0.015773957,0.00540186,0.11694675,0.203673473,0.07757672,0.011801964,0.293052157,0.416864592,0.297696334,0.025835998,0.740396924,1
0.000297631,0.000263915,0.000894468,0.001456014,0.062290169,0.012075387,0.003955897,0.078321453,0.149077074,0.024721582,0.008209683,0.182008339,0.422061895,0.289860215,0.025827033,0.737749143,1
0.006627957,0.033138882,0.003599602,0.043366441,0.021933389,0.025496387,0.003444871,0.050874647,0.147859243,0.026552312,0.00780081,0.182212365,0.423654468,0.273957696,0.024943736,0.7225559,1
0.008808147,0.055445347,0.005174039,0.069427533,0.004873103,0.03462171,0.003497623,0.042992436,0.147628462,0.029653549,0.007288052,0.184570063,0.422818778,0.253401837,0.023499422,0.699720037,1
0.009780227,0.059966964,0.005400114,0.075147305,0.005937482,0.046551755,0.004284499,0.056773736,0.143792185,0.033041049,0.006836115,0.183669349,0.415313293,0.231635271,0.021927487,0.668876051,1
0.061415892,0.073692811,0.01325286,0.148361563,0.03178808,0.068004082,0.009216379,0.109008541,0.148732032,0.044277246,0.008829835,0.201839113,0.40408438,0.212818392,0.021607348,0.63851012,1
0.138120285,0.08569346,0.018069157,0.241882902,0.070247297,0.116778284,0.015684615,0.202710196,0.14372865,0.073819323,0.011510588,0.229058561,0.367347088,0.198893353,0.020695557,0.586935998,1
19.03629479,25.95406528,9.532682003,54.52304207,19.03629479,25.95406528,9.532682003,54.52304207,19.03629479,25.95406528,9.532682003,54.52304207,19.03629479,25.95406528,9.532682003,54.52304207,1
13.29530528,17.00710372,5.0635062,35.3659152,13.29530528,17.00710372,5.0635062,35.3659152,13.29530528,17.00710372,5.0635062,35.3659152,13.29530528,17.00710372,5.0635062,35.3659152,1
9.750505534,11.89612455,3.587864544,25.23449463,9.750505534,11.89612455,3.587864544,25.23449463,9.750505534,11.89612455,3.587864544,25.23449463,9.750505534,11.89612455,3.587864544,25.23449463,1
7.619913162,8.940028404,3.163536159,19.72347773,7.619913162,8.940028404,3.163536159,19.72347773,7.619913162,8.940028404,3.163536159,19.72347773,7.619913162,8.940028404,3.163536159,19.72347773,1
9.330477729,12.2214748,2.989545126,24.54149766,9.330477729,12.2214748,2.989545126,24.54149766,9.330477729,12.2214748,2.989545126,24.54149766,9.330477729,12.2214748,2.989545126,24.54149766,1
10.58501868,17.25153411,1.215884247,29.05243704,12.64742339,18.90238171,2.638899509,34.18870461,12.64742339,18.90238171,2.638899509,34.18870461,12.64742339,18.90238171,2.638899509,34.18870461,1
10.55356933,17.24671992,0.807689828,28.60797908,11.34738576,17.30391768,2.361048623,31.01235206,11.34738576,17.30391768,2.361048623,31.01235206,11.34738576,17.30391768,2.361048623,31.01235206,1
